diagnosis_id	synonym	language
20973679	congenital disease of spinal cord	en
20973679	congenital disease or lesion of spinal cord or meninges NOS	en
20973679	congenital lesion of spinal cord	en
20973679	congenital spinal cord anomaly	en
20973679	congenital spinal cord disease	en
20973679	congenital spinal cord lesion	en
20973679	congenital spinal disease	en
20973679	congenital spine cord lesion	en
20973679	congenital: deformity of spinal cord or meninges NOS	en
20973679	deformity of spinal cord	en
20973679	spinal cord anomaly	en
20973679	spinal cord deformity	en
20973679	spinal cord dura anomaly	en
20973679	spinal cord malformation	en
20973679	spinal meningeal anomaly	en
20973679	spinal meninges anomaly	en
20973679	spine cord dura anomaly	en
20973679	spine cord malformation	en
20973679	spine meningeal anomaly	en
20973679	spine meninges anomaly	en
2108603667	Thoracic spina bifida without hydrocephalus	en
2108603667	Thoracolumbosacral open spina bifida	en
2108603667	Thoracolumbosacral spina bifida without hydrocephalus	en
2108603667	dorsal spina bifida NOS	en
2108603667	spina bifida aperta of thoracic spine	en
2108603667	spina bifida of dorsal region	en
2108603667	thoracic spina bifida	en
2108603667	thoracic spina bifida aperta	en
2108603667	thoracolumbar spina bifida NOS	en
151252460	Cervical open spina bifida	en
151252460	Cervical spina bifida without hydrocephalus	en
151252460	cervical spina bifida	en
151252460	spina bifida aperta of cervical spine	en
572666703	Cervicothoracic open spina bifida	en
572666703	Cervicothoracic spina bifida without hydrocephalus	en
1221094078	Oculodermal melanocytosis	en
2059517627	Blue spot	en
2059517627	Mongolian spot	en
1167014735	Naevus verrucosus	en
1231672259	Eruptive collagenoma	en
1231672259	Nevus Anelasticus	en
1778329323	Open iniencephalus	en
239470843	Naevus comedonicus	en
396482341	Linear Darier disease	en
396482341	Zosteriform Darier disease	en
631767844	Linear Hailey-Hailey disease	en
1659229633	Congenital diffuse phlebectasia	en
400551861	Naevus simplex	en
400551861	Stork bite	en
2023437459	Naevus flammeus	en
1792394011	Congenital nail thickening	en
1792394011	Congenital onychauxis	en
681606398	Congenital localised hypertrichosis	en
638542711	Triangular alopecia	en
83975438	Naevus sebaceus of Jadassohn	en
83975438	Sebaceous naevus	en
1914444337	Becker melanosis	en
1914444337	Becker naevus	en
690852066	Arrector pili hamartoma	en
690852066	Congenital pilar and smooth muscle naevus	en
323697270	ectopia of ureter	en
323697270	ectopic ureter	en
1359154853	CMTC - [Cutis marmorata telangiectatica congenita]	en
1359154853	Congenital phlebectasia	en
1359154853	Reticulate vascular naevus	en
408938982	atresia of ureter	en
548780091	Chondrodysplasia with haemangiomata	en
548780091	Dyschondroplasia with cavernous haemangiomata	en
630937425	Congenital stricture of urethra	en
630937425	Congenital urethral atresia	en
630937425	congenital obstruction of urethra	en
1238781607	deviation of ureter	en
1238781607	deviation of ureter or ureteric orifice	en
1716175691	Impervious ureter	en
1716175691	congenital stricture of ureter	en
1716175691	congenital ureter obstruction	en
1716175691	congenital ureteric stenosis	en
87874583	congenital bladder neck stenosis	en
105479263	PUV - [posterior urethral valve]	en
105479263	congenital posterior urethral valve	en
105479263	congenital urethral posterior valvular stricture	en
105479263	congenital urethral valve	en
105479263	posterior urethral valve	en
105479263	urethral valve formation	en
1037620137	congenital anterior urethral valves	en
24412037	congenital urethral valvular stricture	en
24412037	congenital valvular stricture of urethra	en
822467823	congenital meatal stenosis	en
822467823	congenital urinarius meatus stricture	en
822467823	congenital vesicourethral orifice stricture	en
822467823	stenosis of vesicourethral orifice	en
1774896139	retrocaval ureter	en
1972701518	Congenital atrophy of kidney	en
1972701518	Infantile atrophy of kidney	en
683319223	Congenital absence of kidney	en
683319223	aplastic kidney	en
1087551968	imperforate urethra	en
1086369154	Congenital lobulation of kidney	en
1086369154	Fetal lobulation of kidney	en
547746710	Congenital horseshoe kidney	en
547746710	Ren arcuatus	en
547746710	Ren unguliformis	en
573255267	Cake kidney	en
573255267	Discoid kidney	en
573255267	Lump kidney	en
573255267	Pancake kidney	en
573255267	Shield kidney	en
785481147	Impervious urethra	en
785481147	congenital stenosis of urethra	en
785481147	congenital urethral stenosis	en
785481147	ostium ureteris stenosis	en
1893987788	acystia	en
1893987788	agenesis of bladder	en
1812415416	pelvic kidney	en
1198576818	absence of urethra	en
1198576818	absent urethra	en
1198576818	agenesis of urethra	en
1914180546	congenital renal ectopia	en
1914180546	ectopic kidney	en
1914180546	kidney ectopia	en
1914180546	renal ectopia	en
577773168	Unilateral multicystic dysplastic kidney	en
735697749	Omphaloileal fistula	en
735697749	Patent omphalomesenteric duct	en
1546954812	thoracic kidney	en
1546954812	thorax kidney	en
337533229	Patent vitelline duct	en
337533229	Persistent intestinal end of vitelline duct	en
1391202028	Patent urachal duct	en
1391202028	Persistent urachus	en
1391202028	Remnant urachus	en
1391202028	Urachal fistula	en
1125432593	Cyst of urachus	en
272573637	accessory gallbladder	en
1054064376	Aplasia cutis congenita secondary to adverse intrauterine events	en
955205800	Recessive aplasia cutis congenita of limbs	en
1816352256	Prolapse of urachus	en
2021406527	abnormal liver lobulation	en
604948226	absence of liver	en
604948226	agenesis of liver	en
604948226	hepatic agenesis	en
796523939	floating gallbladder	en
796523939	wandering gallbladder	en
557775192	Congenital cystic disease of liver	en
557775192	Fibrocystic disease of liver	en
557775192	congenital cystic liver disease	en
557775192	congenital fibrocystic liver disorder	en
557775192	congenital hepatic cyst	en
557775192	fibrocystic liver disease	en
819487805	Congenital bile duct dilatation	en
1633321803	congenital liver hyperplasia	en
1259579536	accessory biliary duct or passage	en
14483357	congenital deformity of cystic duct	en
14483357	cystic duct anomaly	en
14483357	cystic duct deformity	en
14483357	cystic duct distortion	en
645741117	Atresia of bile ducts	en
645741117	BA - [biliary atresia]	en
645741117	atresia of common duct	en
645741117	bile duct atresia	en
645741117	bile ductal atresia	en
645741117	biliary duct atresia	en
645741117	congenital bile duct atresia	en
645741117	congenital biliary atresia	en
645741117	cystic duct atresia	en
645741117	impervious bile duct	en
1860147848	congenital duplication of biliary duct	en
1860147848	duplication of biliary duct	en
543179278	absent bile duct	en
543179278	biliary passage agenesis	en
543179278	congenital absence of bile duct or passage	en
1041448565	accessory liver duct	en
1367128960	common biliary duct elongation	en
792474124	biliary passage hypoplasia	en
1547162707	Omphalomesenteric artery disruption	en
941915229	Umbilical venous system anomalies	en
973038092	cervical agenesis	en
973038092	congenital absence of cervix	en
973038092	congenital absent cervix	en
2119411446	closure of vagina	en
669004414	cervical atresia	en
1538767324	contraction of vagina	en
264064043	occlusion of vagina	en
264064043	stenosis of vagina	en
264064043	stricture of vagina	en
264064043	vagina obstruction	en
264064043	vaginal occlusion	en
264064043	vaginal stricture	en
1314934142	vaginal band	en
2099066032	congenital uteroenteric fistula	en
2099066032	congenital uteroenteric uterointestinal fistula	en
2099066032	congenital uterointestinal fistula	en
850545739	aplasia of uterus NOS	en
850545739	hysteratresia	en
850545739	uterine aplasia	en
1698505883	Incomplete unilateral aplasia of the Müllerian duct	en
1698505883	Unicornuate uterus with rudimentary horn	en
1698505883	Uterus pseudo-unicornis	en
1386806190	congenital vesicouterine fistula	en
1405058510	abdominouterine congenital fistula	en
1213433969	congenital adhesion bands of peritoneum	en
1213433969	congenital peritoneal bands	en
1013417353	agenesis of uterus	en
1013417353	ametria	en
1013417353	uterine agenesis	en
1463087262	Incomplete septate uterus	en
1463087262	Incompletely septate uterus	en
1463087262	Subseptate uterus	en
2082111474	congenital uterorectal fistula	en
113532659	Complete unilateral aplasia of the Müllerian duct	en
113532659	Congenital absence of one uterine horn	en
113532659	Single-horned uterus	en
113532659	True uterus unicornis	en
113532659	Unicornuate uterus without rudimentary horn	en
1691111436	Double uterine cervix	en
1691111436	Doubling of uterus with doubling of cervix and vagina	en
1691111436	Uterus didelphys	en
190261685	congenital dislocation of hip, unilateral, unspecified side	en
190261685	congenital unilateral hip dislocation	en
1652888053	asymmetric head	en
1652888053	lateral curvatures of skull unequal	en
1652888053	unicoronal synostosis	en
1439719067	caecum agenesis	en
1665700933	Kleeblattschädel	en
2105450595	Completely septate uterus	en
1847387169	congenital bilateral hip dislocation	en
1836789027	anomalous omental congenital adhesions	en
1836789027	congenital adhesions of omentum	en
1836789027	congenital omental adhesions	en
1836789027	congenital omental bands	en
1266802410	incomplete rotation of caecum and colon	en
1266802410	incomplete rotation of large intestine	en
1779282922	caecal atresia	en
1394325720	atresia of oesophagus with broncho-oesophageal fistula	en
1394325720	congenital oesophagobronchial fistula with atresia of oesophagus	en
1902983254	atresia of oesophagus with tracheo-oesophageal fistula	en
1902983254	congenital fistula of oesophagus with atresia of oesophagus	en
1902983254	congenital tracheoesophageal fistula with atresia of oesophagus	en
1902983254	imperforate oesophagus with tracheoesophageal fistula	en
1902983254	impervious oesophagus with tracheoesophageal fistula	en
1902983254	oesophageal atresia with tracheo-oesophageal fistula	en
1902983254	tracheo-oesophageal fistula with atresia of oesophagus	en
233656382	congenital TEF - [tracheoesophageal fistula]	en
233656382	congenital tracheo-oesophageal fistula	en
544532795	Total aganglionosis of colon and intestine	en
338097604	atresia of oesophagus NOS	en
338097604	congenital atresia of oesophagus	en
338097604	congenital imperforate oesophagus	en
338097604	gullet atresia	en
338097604	imperforate oesophagus	en
338097604	impervious oesophagus	en
1109992151	congenital webbed oesophagus	en
1567759751	agenesis of rib	en
1575833279	pharyngoesophageal diverticula	en
392615066	Congenital Schatzki ring	en
1721524114	rib bifurcation	en
1364451323	Poland anomaly	en
1364451323	Poland sequence	en
166116473	extra rib	en
166116473	supernumerary rib	en
1763981614	Malformations of sternum	en
2139186992	Cervical fusion syndrome	en
2139186992	Isolated Klippel-Feil syndrome	en
2139186992	Klippel-Feil deformity	en
2139186992	Klippel-Feil malformation	en
2139186992	Klippel-Feil syndrome	en
1852308037	congenital scoliosis due to anomalies of vertebra	en
187447249	prespondylolisthesis	en
269371434	congenital absence of vertebra NOS	en
1175442129	Enterogenous mediastinal cysts	en
1099522955	congenital spleen hypertrophy	en
1099522955	congenital splenomegaly	en
424028408	congenital cardiospasm with megaoesophagus	en
182044082	lobulation of spleen	en
493191530	congenital oesophageal stenosis	en
1280022105	congenital oesophageal stricture	en
616365450	Persistent Meckel diverticulum	en
1174006018	Small intestine atresia type IV	en
1864632138	congenital clubnail	en
75755208	Polysyndactyly, Haas type	en
75755208	Syndactyly, Haas type	en
144846004	3 Syndactyly of fingers 4 and 5	en
144846004	ODDD spectrum syndactyly	en
577712860	Fusion of metacarpals 4 and 5	en
2105806379	Mitten hand syndactyly	en
1594350670	Mesoaxial synostotic syndactyly with phalangeal reduction	en
1594350670	Syndactyly, Malik-Percin type	en
776925344	Cenani-Lenz	en
804340884	Synpolydactyly	en
1066753144	Radial polydactyly	en
1685587490	Accessory hallux	en
1861569983	spade-like hand	en
1486434040	atrial situs solitus	en
152930652	Abnormal atrial situs	en
181438859	congenital equinovarus	en
181438859	congenital talipes equinovarus	en
181438859	congenital varus clubfoot	en
181438859	equinovarus	en
1523338567	talipes varus	en
456529122	congenital metatarsus primus varus	en
456529122	congenital metatarsus varus	en
456529122	primus varus	en
1936949470	talipes valgus	en
726248852	talipes equinovalgus	en
230955773	atrioventricular discordance	en
780273165	Abnormal arrangement of thoraco-abdominal organs	en
780273165	Heterotaxia	en
780273165	Heterotaxia syndrome	en
780273165	Heterotaxy	en
780273165	Heterotaxy syndrome	en
780273165	Situs ambiguous	en
780273165	Splenic syndromes	en
1788128451	talipes planovalgus	en
227756768	CTCV - [congenital talipes calcaneovalgus]	en
227756768	congenital talipes calcaneovalgus	en
227756768	congenital valgus clubfoot	en
1731371085	congenital metatarsus valgus	en
221514522	Atrioventricular concordance	en
221514522	Normal atrioventricular connections	en
1050564914	pes varus	en
1872446495	congenital talipes calcaneovarus	en
1403694832	Abnormal relationships of great arteries	en
1403694832	Abnormal relationships of great vessels	en
429190257	Discordant ventriculoarterial connection	en
429190257	TGA - [transposition of great arteries]	en
429190257	TGV - [transposition of great vessels]	en
429190257	complete TGA - [transposition of the great arteries]	en
429190257	complete transposition of great vessels	en
429190257	great vessels complete transposition	en
429190257	great vessels transposition	en
429190257	total great vessel transposition	en
429190257	transposed vessels NOS	en
429190257	transposition of great arteries	en
429190257	transposition of great vessels NOS	en
840265755	Concordant ventriculo-arterial alignments	en
2094997989	DOLV - [double outlet left ventricle]	en
2094997989	double outlet left ventricular	en
2094997989	origin of both great vessels from left ventricle	en
141717788	DORV [double outlet right ventricle]	en
995525654	congenital anomaly of tricuspid subvalvular apparatus	en
995525654	congenital deformity of tricuspid valve	en
804505819	Bilateral superior caval veins	en
804505819	Persistent left superior caval vein	en
804505819	Persistent left superior vena cava	en
804505819	bilateral superior caval vein	en
804505819	left superior vena cava	en
804505819	persistent LSVC - [left superior vena cava]	en
1069974993	AVC - [atrioventricular canal]	en
1069974993	AVSD - [atrioventricular septal defect]	en
1069974993	atrioventricular canal defect	en
1069974993	atrioventricular canal type ventricular septal defect	en
1069974993	atrioventricular ostium imperfect closure	en
1069974993	atrioventricular septal defect	en
1069974993	atrioventricular septal defect and common atrioventricular junction	en
1069974993	atrioventricular septum defect	en
1069974993	ostium atrioventriculare commune	en
1069974993	persistent atrioventricular canal	en
1069974993	persistent ostium atrioventriculare commune	en
1832500366	common aortico-pulmonary trunk	en
1832500366	common truncus	en
1832500366	common truncus arteriosus	en
1832500366	persistent truncus arteriosus	en
1832500366	persistent truncus arteriosus or communis	en
1832500366	truncus arteriosus	en
1832500366	truncus arteriosus communis	en
1832500366	truncus communis	en
969599265	congenital malformation of pulmonary vein	en
1457862689	atrioventricular septal defect with intact atrioventricular septal structures	en
1457862689	atrioventricular septal defect with intact septal structures	en
1370033158	Gerbode defect	en
469101490	Congenital hypoplasia of pulmonary vein	en
469101490	Congenital pulmonary venous hypoplasia	en
469101490	Congenital pulmonary venous stenosis	en
469101490	Congenital stenosis of pulmonary vein	en
469101490	congenital pulmonary vein stenosis or hypoplasia	en
1259471165	Congenital anomalies of right outflow tract	en
1259471165	RVOTO - [right ventricular outflow tract obstruction]	en
1308345892	APVC - [anomalous pulmonary venous connection]	en
1308345892	APVD - [anomalous pulmonary venous drainage]	en
1308345892	Congenital anomalies of pulmonary venous connection	en
1308345892	anomalous opening pulmonary veins	en
1308345892	anomalous pulmonary venous drainage	en
1308345892	anomaly of pulmonary veins connection	en
1308345892	anomaly of pulmonary venous connection	en
1308345892	pulmonary vein connection anomalous	en
1908503567	ventricle septa anomaly	en
1908503567	ventricle septal heart anomaly	en
1908503567	ventricle septum heart anomaly	en
1908503567	ventricular septa anomaly	en
1908503567	ventricular septal abnormality	en
1908503567	ventricular septal heart anomaly	en
1908503567	ventricular septum heart anomaly	en
997469748	Anomalous right ventricular muscle bundle	en
997469748	DCRV - [double-chambered right ventricle]	en
90973426	Fallot complex	en
90973426	Fallot disease	en
90973426	Fallot tetrad	en
90973426	Fallot tetralogy	en
90973426	TOF - [tetralogy of Fallot]	en
90973426	interventricular septal defect with dextroposition of aorta, pulmonary stenosis and hypertrophy of right ventricle	en
90973426	interventricular septal defect, in tetralogy of Fallot	en
90973426	subpulmonic stenosis, ventricular septal defect, overriding aorta, and right ventricular hypertrophy	en
90973426	tetrad of Fallot	en
90973426	ventricular septal defect with pulmonary stenosis or atresia, dextraposition of aorta, and hypertrophy of right ventricle	en
668140715	Single ventricular septal defect	en
668140715	VSD - [ventricular septum defect]	en
668140715	congenital ventricular septal defect	en
668140715	interventricular septal defect	en
668140715	interventricular septum defect	en
668140715	ventricular septum defect	en
1376805686	congenital arteriovenous coronary aneurysm	en
1376805686	congenital coronary aneurysm	en
1376805686	congenital coronary artery aneurysm	en
617293420	coronary artery absence	en
617293420	coronary artery agenesis	en
1614456856	Congenital coronary ostial stenosis	en
1614456856	congenital coronary stricture	en
1614456856	congenital stricture of coronary artery	en
1156062809	Coronary arterial hypoplasia	en
2118151636	Congenital coronary ostial atresia	en
1462683633	Complete absence of pericardium	en
1462683633	congenital complete agenesis of pericardium	en
1742434564	congenital partial agenesis of pericardium	en
184231124	myocardial bridge	en
1988278118	APW - [aortopulmonary window]	en
1988278118	Aortic septal defect	en
1988278118	Aortopulmonary window	en
1988278118	aorticopulmonary fenestration	en
1988278118	aorticopulmonary septal defect	en
1988278118	aorticopulmonary window	en
1988278118	aortopulmonary septal defect	en
1988278118	aortopulmonary septum defect	en
1988278118	aortopulmonary window	en
807948372	APCAs - [aortopulmonary collateral arteries]	en
807948372	MAPCAs - [major aortopulmonary collateral arteries]	en
807948372	Major systemic-to-pulmonary collateral artery	en
807948372	aortopulmonary collateral arteries	en
807948372	systemic-to-pulmonary collateral flow	en
807948372	systemic-to-pulmonary collateral vessels	en
1262462321	PDA - [patent ductus arteriosus]	en
1262462321	bilateral arterial ducts	en
1262462321	ductus arteriosus imperfect closure	en
1262462321	ductus arteriosus nonclosure	en
1262462321	open ductus arteriosus	en
1262462321	open ductus arteriosus Botalli	en
1262462321	patent arterial duct of term neonate	en
1262462321	patent ductus Botalli	en
1262462321	patent ductus arteriosus NOS	en
1262462321	patent ductus arteriosus, persisting type	en
1262462321	persistent ductus Botalli	en
1262462321	persistent ductus arteriosus	en
1262462321	persistent ductus arteriosus Botalli	en
1580310858	congenital arteriovenous coronary fistula	en
1580310858	congenital coronary fistula to pulmonary artery	en
1580310858	coronary fistula	en
953235173	Aberrant pulmonary artery	en
953235173	Anomaly of pulmonary artery	en
953235173	Congenital anomalies of pulmonary artery and its branches	en
953235173	abnormal origin of pulmonary artery	en
953235173	congenital malposition of pulmonary artery	en
953235173	pulmonary arterial origin anomaly	en
953235173	pulmonary artery abnormality	en
953235173	pulmonary artery origin anomaly	en
1038861606	Pulmonary arterial sling	en
429811909	Congenital ductus arteriosus anomaly	en
429811909	ductus arteriosus deformity	en
529362960	situs inversus thoracis	en
529362960	thoracic transposition of viscera	en
529362960	thoracis situs inversus or transversus	en
1541694179	D-bulboventricular loop	en
1541694179	D-loop ventricles	en
1541694179	Dextro-ventricular looping	en
282132494	abdomen viscera transposition	en
282132494	abdomen visceral transposition	en
282132494	abdominal transposition	en
282132494	abdominal transposition of viscera	en
282132494	abdominal viscera transposition	en
282132494	abdominal visceral transposition	en
282132494	abdominalis situs inversus or transversus	en
282132494	situs inversus abdominalis	en
282132494	transposition of stomach, with complete transposition of viscera	en
1819755421	L-bulboventricular loop	en
1819755421	L-loop ventricles	en
1819755421	Levo-ventricular looping	en
1819755421	Sinistro-ventricular looping	en
856695997	Criss-cross heart	en
856695997	twisted atrioventricular connections	en
1066595728	congenital aortic stenosis NOS	en
1066595728	congenital aortic stricture	en
1066595728	congenital ascending aortic stenosis	en
1066595728	congenital ascending aortic stricture	en
1066595728	congenital narrowed aorta	en
1066595728	congenital stenosis of aorta	en
1066595728	congenital stricture of aorta	en
1066595728	congenital supravalvular aortic stenosis	en
1577251368	Upstairs-downstairs ventricular relationship	en
1577251368	superior-inferior heart	en
1811800027	HLHS - [hypoplastic left heart syndrome]	en
1811800027	aortic valve atresia, in hypoplastic left heart syndrome	en
1811800027	ascending aorta hypoplasia, in hypoplastic left heart syndrome	en
1811800027	atresia of mitral valve, in hypoplastic left heart syndrome	en
1811800027	atresia or marked hypoplasia of aortic orifice or valve, with hypoplasia of ascending aorta and defective development of left ventricle	en
1811800027	atresia or marked hypoplasia, of aortic orifice or valve, with hypoplasia of ascending aorta and defective development of left ventricle with mitral valve atresia	en
1811800027	hypoplasia of aortic valve, in hypoplastic left heart syndrome	en
1811800027	hypoplasia of the left heart	en
1811800027	left heart hypoplasia syndrome	en
1786413029	DIV - [double inlet ventricle]	en
1786413029	double inlet ventricle	en
1883690033	pulmonary atresia	en
159716932	diffuse fibromuscular subaortic obstruction	en
1472687600	congenital dextrocardia of heart	en
1472687600	heart in right chest	en
1472687600	right-sided heart	en
1472687600	transposition of heart	en
1393194578	infundibular pulmonary stenosis	en
1251061251	midline heart	en
364348641	aortic sinus of Valsalva aneurysm	en
1350872731	congenital hypertrophic subaortic stenosis	en
1350872731	congenital subvalvar aortic stenosis	en
1350872731	congenital subvalvular aortic stenosis	en
1046743385	Dusty cataract	en
848076902	Left-sided heart	en
848076902	Levocardia	en
294192583	Cor triatriatum dexter	en
294192583	Cor triatriatum dextrum	en
294192583	Right cor triatriatum	en
294192583	right triatrial heart	en
2067836926	Congenital right atrial aneurysm	en
2067836926	Familial idiopathic dilatation of the right atrium	en
285576893	Ectopia cordis	en
285576893	congenital heart ectopia	en
1473016375	coronaria cataracta	en
1258137397	Anterior subcapsular cataract	en
2081820138	Lamellar cataract	en
1188848969	Blue-dot cataract	en
1188848969	Cataracta cerulea	en
1188848969	Cerulea cataracta	en
100700036	atrial septal aneurysm	en
499082002	Restrictive interatrial communication in the presence of an obligatory interatrial shunt	en
499082002	restrictive interatrial communication or intact atrial septum in the presence of an obligatory interatrial shunt	en
1285985084	ASD - [atrial septal defect]	en
1285985084	Atrial septal defect	en
1285985084	auricular septal defect	en
1285985084	congenital atrial septal defect	en
1285985084	interatrial septal defect	en
470594532	aortico-ventricular tunnel	en
470594532	aorto-ventricular tunnel	en
470594532	ventriculo-aortic tunnel	en
1951596505	Cataracta coralliformis	en
1951596505	Coralliformis cataracta	en
1930019148	Sinus venosus atrial septal defect	en
1930019148	Sinus venosus communication	en
1618980674	PFO - [patent foramen ovale]	en
1618980674	Patent foramen ovale	en
1618980674	open foramen ovale	en
1618980674	open oval foramen	en
1618980674	persistent foramen ovale	en
1875768490	Ostium secundum atrial septal defect	en
1875768490	Secundum atrial septal defect	en
664625334	Coronary sinus atrial septal defect	en
44647971	microspherophakia NOS, bilateral	en
2010183835	tunica vasculosa lentis	en
609107581	Congenital nasolacrimal mucocele	en
609107581	Dacryocystocele	en
609107581	Nasolacrimal duct cyst	en
539255304	ALSG - [aplasia of lacrimal or salivary glands]	en
539255304	Congenital absence of lacrimal puncta or salivary glands	en
1515461302	Absence of punctum lacrimale	en
1515461302	Congenital alacrimia	en
1515461302	absence of lacrimal apparatus	en
1515461302	absence or agenesis of punctum lacrimale	en
1515461302	absent lacrimal apparatus	en
1515461302	absent punctum lacrimale	en
1515461302	agenesis of canaliculus lacrimalis	en
1515461302	agenesis of lacrimal apparatus	en
1515461302	agenesis of lacrimal punctum	en
1515461302	agenesis of punctum lacrimale	en
1515461302	atresia lacrimal apparatus	en
1515461302	atresia of lacrimal puncta	en
1515461302	atresia of lacrimal punctum	en
1515461302	congenital absence of lacrimal apparatus	en
1515461302	congenital absence of lacrimal drainage structure	en
1515461302	congenital absence of punctum lacrimale	en
1515461302	imperforate lacrimal punctum	en
1515461302	imperforate punctum lacrimale	en
539661382	microspherophakia NOS, unilateral	en
1687770928	Punctual agenesis	en
1059051300	congenital blocked tear duct	en
1059051300	congenital closure lacrimal duct	en
1059051300	congenital imperforate nasolacrimal duct	en
1059051300	congenital lacrimal duct obstruction	en
1059051300	congenital nasolacrimal duct obstruction	en
1059051300	congenital obstruction of lacrimal canal	en
1059051300	congenital obstruction of lacrimal passages	en
1059051300	congenital stenosis of lacrimal passages	en
1059051300	congenital stenosis of nasal duct	en
1059051300	congenital stenosis of nasolacrimal duct	en
1059051300	congenital stricture of lacrimal passages	en
1059051300	congenital stricture of nasal duct	en
1059051300	congenital stricture of nasolacrimal duct	en
1059051300	congenital stricture of punctum lacrimale	en
1059051300	dacryostenosis congenital	en
2106577896	Congenital malformation of precerebral vessels NOS	en
2106577896	anomaly of precerebral vessel	en
2106577896	precerebral vessel deformity	en
856359002	Congenital renal artery stricture	en
856359002	Congenital renovascular hypoplasia	en
684436925	Isolated coloboma	en
684436925	Palpebral coloboma	en
1818840717	congenital brain aneurysm	en
1818840717	congenital circle of Willis aneurysm	en
765778725	brain vessel anomaly	en
765778725	cerebral vessels anomaly	en
765778725	cerebrovascular system anomalies	en
765778725	cerebrum vessels anomaly	en
765778725	congenital anomalies of cerebrovascular system	en
765778725	congenital anomaly of cerebral vessels	en
765778725	congenital anomaly of cerebrovascular system	en
765778725	congenital malformation of cerebral vessels NOS	en
765778725	deformity of cerebral vessels	en
765778725	vascular anomaly of brain	en
740223582	Cryptophthalmos NOS	en
740223582	Microblepharon	en
945558601	congenital ectropion of eyelid	en
1002292151	isolated ankyloblepharon filiforme adnatum	en
1561844189	Congenital blepharoptosis	en
1561844189	congenital eyelid ptosis	en
1290880184	congenital entropion of eyelid	en
1703498511	Axenfeld syndrome	en
2068071376	Familial cerebral cavernoma	en
2068071376	Familial cerebral cavernous malformation	en
2068071376	Hereditary cerebral cavernoma	en
714406192	HHT - [hereditary haemorrhagic telangiectasia]	en
714406192	Osler haemorrhagic telangiectasia syndrome	en
714406192	Osler-Weber-Rendu disease	en
714406192	Rendu-Osler-Weber disease	en
592278969	Coloboma of optic papilla	en
592278969	coloboma of optic disc, unspecified eye	en
592278969	congenital coloboma of optic disc	en
592278969	optic disk coloboma	en
1402414905	CAMS - [Cerebrofacial arteriovenous metameric syndrome]	en
709093020	CM-AVM - [Capillary malformation-arteriovenous malformation]	en
415506034	Brainstem arteriovenous malformation	en
1451924695	Cutaneomeningospinal angiomatosis	en
1451924695	SAMS 1-31 - [Spinal arteriovenous metameric syndrome]	en
1451924695	Spinal arteriovenous metameric syndrome	en
1525487462	Cavernous lymphangioma	en
1525487462	Cavernous lymphatic malformation	en
1525487462	Macrocystic lymphangioma	en
1845825765	cystic hygroma in born fetus	en
1845825765	hygroma colli cysticum	en
2147328792	Cervicofacial lymphangioma	en
2147328792	Cystic hygroma	en
1640020747	Hobnail haemangioma	en
1640020747	Targetoid haemosiderotic haemangioma	en
1796778763	Capillary lymphangioma	en
1796778763	Capillary lymphatic malformation	en
1796778763	Lymphangioma circumscriptum	en
1796778763	Microcystic infiltrating lymphatic malformation	en
1796778763	Microcystic lymphangioma	en
1796778763	Superficial lymphangioma	en
1743325347	congenital malformation of vitreous humour	en
90967508	Cor triatriatum sinister	en
90967508	Cor triatriatum sinistrum	en
90967508	Left cor triatriatum	en
90967508	left triatrial heart	en
1011137326	PHPV - [persistent hyperplastic primary vitreous]	en
1011137326	Persistent fetal vasculature syndrome	en
1011137326	persistent hyperplasia of primary vitreous	en
538839606	abnormal pupillary function	en
538839606	anomaly of pupil function	en
538839606	anomaly of pupil reaction	en
538839606	disorder of pupil	en
538839606	pupillary disorder	en
290409436	Congenital microcoria	en
454640405	Cranial dural arteriovenous fistula	en
454640405	Cranial dural arteriovenous malformations	en
682625970	anomalous portal venous connection	en
682625970	anomalous pulmonary venous drainage to hepatic veins	en
682625970	anomaly of portal vein connection	en
682625970	portal vein anomaly	en
682625970	portal vein deformity	en
1344358838	Criswick-Schepens syndrome	en
1344358838	FEVR - [familial exudative vitreoretinopathy]	en
1364669945	congenital malformation of retina	en
805863840	macular displacement	en
2129803207	fovea centralis aplasia	en
676214590	Atrophia bulborum hereditaria	en
676214590	Episcopi blindness	en
676214590	Norrie-Warburg disease	en
181360284	Pupillary abnormalities	en
181360284	unequal pupils	en
1884295064	Vein of Galen arteriovenous malformations	en
46579516	Premature loss of teeth	en
46579516	Premature shedding of primary deciduous tooth	en
46579516	deciduous teeth, premature shedding	en
46579516	precocious exfoliation of primary teeth	en
46579516	premature loss of primary teeth	en
46579516	premature shedding of deciduous tooth	en
46579516	premature shedding of primary tooth	en
1232331159	delayed exfoliation of deciduous tooth	en
1232331159	delayed exfoliation of primary teeth	en
1232331159	delayed shedding of deciduous tooth	en
2122401030	congenital enamel hypoplasia	en
2122401030	hereditary enamel hypoplasia	en
2122401030	hypoplasia amelogenesis imperfecta	en
1793262466	hypomineralisation amelogenesis imperfecta	en
389476366	Jalili syndrome	en
64043360	Double teeth	en
64043360	schizodontia	en
1109888650	synodontia	en
100724274	dens invaginatus	en
474468588	Leong’s premolar	en
474468588	evaginated odontoma for posterior teeth	en
474468588	tuberculated premolar	en
474468588	tuberculum paramolare	en
641017458	shovel-shaped incisors	en
