ancestor_id	descendant_id	depth
427802439	43508815	1
427802439	1336044953	1
427802439	723639512	1
427802439	427802439/unspecified	1
427802439	427802439/other	1
427802439	719953933	1
427802439	438407461	1
427802439	889505073	1
427802439	1058159220	2
427802439	142678798	2
427802439	496101399	2
427802439	254894654	2
427802439	906845387	2
427802439	344886960	2
158121756	158121756	0
152720337	152720337	0
1073980595	1073980595	0
694477252	694477252	0
177715110	177715110	0
177715110	682331307	1
177715110	864088865	1
1242093136	1242093136	0
1851734799	1851734799	0
1224987332	1224987332	0
262294384	262294384	0
1685254943	1685254943	0
889624605	889624605	0
1838678314	1838678314	0
1838678314	2131481536	1
1838678314	72421795	1
1355858561	1355858561	0
74527684	74527684	0
74527684	311195059	1
74527684	402264749	2
74527684	127351659	2
1868883286	1868883286	0
478115926	478115926	0
478115926	2056756572	1
478115926	238734755	1
534380467	534380467	0
180484824	180484824	0
2648920	2648920	0
260431605	260431605	0
260431605	968321593	1
260431605	2098808565	1
260431605	1752991130	1
260431605	1939783715	1
260431605	1986254320	1
260431605	611884487	1
260431605	2097987918	1
260431605	1901532155	1
260431605	1025126715	1
260431605	2014424158	1
260431605	1152724767	1
260431605	260431605/unspecified	1
260431605	260431605/other	1
260431605	1040173483	2
145960783	145960783	0
684696039	684696039	0
71546626	71546626	0
1957424191	1957424191	0
872945559	872945559	0
1700449824	1700449824	0
1700449824	421091096	1
1700449824	671053136	1
2088244412/other	2088244412/other	0
510168530	510168530	0
137260047	137260047	0
137260047	137260047/unspecified	1
137260047	950625791	1
137260047	1247172228	1
137260047	92085228	1
137260047	1069274135	1
1391908253	1391908253	0
1446902370	1446902370	0
1347107851	1347107851	0
1508490009	1508490009	0
734634730	734634730	0
734634730	539693275	1
734634730	1449563963	1
734634730	1844888971	1
734634730	734634730/unspecified	1
734634730	486397896	1
734634730	861459960	1
895220556	895220556	0
1239376067	1239376067	0
532688254	532688254	0
532688254	923050102	1
532688254	793191566	1
532688254	593946354	1
532688254	992305674	1
532688254	1258822851	2
1488430462/other	1488430462/other	0
647067594	647067594	0
647067594	297640720	1
647067594	901451764	1
647067594	740076781	2
647067594	1244109981	2
647067594	188073043	2
1487838556	1487838556	0
1439848767	1439848767	0
1439848767	1682622553	1
1793601306	1793601306	0
2112217379	2112217379	0
772761909	772761909	0
401300353	401300353	0
401300353	1649744255	1
401300353	2105653291	1
2095991738	2095991738	0
65973890	65973890	0
2099560807	2099560807	0
95460898	95460898	0
95460898	1448975477	1
95460898	311070430	1
95460898	2024465179	1
601747793	601747793	0
601747793	990264791	1
601747793	1336634664	1
601747793	1582166083	1
601747793	719364286	1
601747793	765682647	1
601747793	1223208515	1
601747793	1457759945	1
601747793	1093463038	1
601747793	601747793/unspecified	1
601747793	601747793/other	1
601747793	2001619053	2
331838766	331838766	0
331838766	1534506036	1
67580224	67580224	0
237279495	237279495	0
237279495	2133983026	1
442019384/unspecified	442019384/unspecified	0
1011642000	1011642000	0
357786436	357786436	0
1292637395	1292637395	0
184346712	184346712	0
1914444337	1914444337	0
2137108193	2137108193	0
2080431678/unspecified	2080431678/unspecified	0
631153919/unspecified	631153919/unspecified	0
1998702239	1998702239	0
371736844	371736844	0
371736844	1480209361	1
371736844	1338941880	1
371736844	2090544963	1
287664668	287664668	0
1946716835	1946716835	0
1751642374	1751642374	0
917691180	917691180	0
917691180	2086856687	1
917691180	1916394675	1
917691180	1899791719	1
917691180	2077096089	2
917691180	296738238	2
917691180	1143771535	2
917691180	290071854	2
209316576	209316576	0
2097520643	2097520643	0
2097520643	366553001	1
2097520643	25699053	1
2097520643	1529057744	1
2097520643	1157050522	1
2097520643	612301769	1
2097520643	67385469	1
2097520643	365224859	2
2097520643	1341365106	2
2097520643	110429919	2
2097520643	75497295	2
2097520643	367714724	3
2097520643	432743384	3
1987053562	1987053562	0
98434199/unspecified	98434199/unspecified	0
1330461579	1330461579	0
1330461579	451360086	1
1409526590	1409526590	0
1642909021/other	1642909021/other	0
1511167574	1511167574	0
708608665	708608665	0
238740618	238740618	0
1935481507/unspecified	1935481507/unspecified	0
1100430548	1100430548	0
1600081882	1600081882	0
1948916766	1948916766	0
1713603210	1713603210	0
2105373723	2105373723	0
1119231856	1119231856	0
1213374086	1213374086	0
1379934125	1379934125	0
1327469665	1327469665	0
1327469665	1522101892	1
1327469665	1206362163	1
1327469665	1327469665/other	1
1327469665	1836267362	1
1327469665	1115191723	1
1327469665	873018279	1
1327469665	1327469665/unspecified	1
1327469665	1363344947	2
1327469665	1522101892/other	2
1327469665	1522101892/unspecified	2
1327469665	1647392132	2
1327469665	1884416826	2
1327469665	1527581553	2
1327469665	19517675	2
1327469665	1507731999	2
1327469665	143391264	2
1327469665	520610275	2
1327469665	1684319314	2
1327469665	741009038	2
1449384774	1449384774	0
1019486980	1019486980	0
2004770716	2004770716	0
516750333	516750333	0
287994615	287994615	0
2041437327/unspecified	2041437327/unspecified	0
1873538404	1873538404	0
1671190970	1671190970	0
478159863	478159863	0
329171616	329171616	0
1706089700	1706089700	0
1018562167	1018562167	0
1357942532	1357942532	0
1552437619	1552437619	0
1552437619	2112199542	1
1552437619	2042492378	1
90209149	90209149	0
1226230164	1226230164	0
786251500/unspecified	786251500/unspecified	0
762002965	762002965	0
1505607430	1505607430	0
1031905196	1031905196	0
1031905196	1095169535	1
1499560303	1499560303	0
587326822	587326822	0
587326822	1169765917	1
587326822	764656396	1
587326822	587326822/other	1
587326822	551037838	1
587326822	587326822/unspecified	1
587326822	1847093418	2
587326822	1674805091	2
587326822	85074116	2
587326822	1616506198	2
587326822	1169765917/unspecified	2
587326822	808756909	2
587326822	551037838/unspecified	2
587326822	1946750030	2
587326822	1222145690	2
587326822	872351944	2
587326822	1234760801	2
587326822	1283757172	2
587326822	551037838/other	2
587326822	1362501774	3
587326822	1948303413	3
587326822	2037626838	3
587326822	712514250	3
587326822	1797493665	3
587326822	223461798	3
587326822	2015243510	3
587326822	1674805091/other	3
587326822	1902856995	3
587326822	1523519942	3
587326822	969875874	3
587326822	1674805091/unspecified	3
587326822	1464555617	3
587326822	393046642	3
587326822	769068598	3
587326822	85074116/unspecified	3
587326822	14210665	3
587326822	85074116/other	3
587326822	1915135976	3
587326822	1686370790	3
587326822	434826404	3
587326822	29897844	3
587326822	1641826886	3
587326822	17087877	3
587326822	1718367094	3
587326822	1240674590	3
587326822	2112805091	3
587326822	220561401	3
587326822	142511578	3
587326822	136043326	3
587326822	489749747	3
587326822	1892618217	3
587326822	908973419	3
587326822	965404565	3
587326822	969767034	3
587326822	776254602	3
587326822	1616506198/unspecified	3
587326822	2129443636	3
587326822	233206593	3
587326822	1616506198/other	3
587326822	963193284	3
587326822	813059965	3
587326822	1771940876	3
587326822	1692593795	3
587326822	677672007	3
587326822	68748907	3
587326822	8644198	3
587326822	2021339495	3
587326822	1329764681	3
587326822	317341989	3
587326822	1528881101	3
587326822	1656270982	3
587326822	1933575033	3
587326822	808756909/unspecified	3
587326822	808756909/other	3
587326822	1459690929	3
587326822	375334522	3
587326822	1077753382	3
587326822	620905911	3
587326822	444523526	3
587326822	1371400590	3
587326822	1639000446	3
587326822	531050218	3
587326822	243040830	3
587326822	706642911	3
587326822	528757185	3
587326822	1998425794	3
587326822	327609494	3
587326822	312867111	3
587326822	2034677150	3
587326822	877208883	3
587326822	644800909	3
587326822	113754019	3
587326822	709829617	3
587326822	2128314895	3
587326822	1078767412	3
587326822	1222145690/other	3
587326822	182877663	3
587326822	1047788242	3
587326822	201749924	3
587326822	795969334	3
587326822	1222145690/unspecified	3
587326822	946399055	3
587326822	1499483400	3
587326822	1316564349	3
587326822	451775619	3
587326822	273330582	3
587326822	376681933	3
587326822	1379907958	3
587326822	2002226225	4
587326822	469051294	4
587326822	893807479	4
587326822	215376282	4
587326822	567226163	4
587326822	1561846514	4
587326822	1909398175	4
587326822	1836541365	4
587326822	440676168	4
587326822	1970749000	4
587326822	1060287444	4
587326822	2025818872	4
587326822	1646077225	4
587326822	687261501	4
587326822	1705860123	4
587326822	1230532702	4
587326822	676676059	4
587326822	950019605	4
587326822	233192092	4
587326822	1072688797	4
587326822	2126467634	4
587326822	1727245038	4
587326822	1542057289	4
587326822	1049161944	4
587326822	381532957	4
587326822	603312357	4
587326822	1381161550	4
587326822	492472329	4
587326822	259869879	4
587326822	1466728073	4
587326822	409071571	4
587326822	409218252	4
587326822	650867744	4
587326822	720025180	4
587326822	48917367	4
587326822	849949348	4
587326822	443760536	4
587326822	194355955	4
587326822	1860071271	4
587326822	1552921428	4
587326822	1036044849	4
587326822	2063283326	4
587326822	516653913	4
587326822	362744928	4
587326822	901296412	4
587326822	2128441981	4
587326822	1657989087	4
587326822	1185998398	4
587326822	137714962	4
587326822	680549930	4
587326822	819190482	4
587326822	446269999	4
587326822	963177941	4
587326822	379279224	4
587326822	448435460	4
587326822	1215018688	4
587326822	1145730236	4
587326822	1071705004	4
587326822	850631759	4
587326822	729242810	4
587326822	511982427	4
587326822	1544654070	4
587326822	163283497	4
587326822	167365321	4
587326822	2078615244	4
587326822	1918767567	4
587326822	1756804012	4
587326822	1231144994	4
587326822	1827593476	4
587326822	751899420	5
587326822	1030800022	5
587326822	141377055	5
587326822	656001573	5
587326822	1334833643	5
587326822	1978465557	5
587326822	1095767082	5
587326822	1708673622	5
587326822	1520341810	5
587326822	817823479	5
587326822	867549613	5
587326822	1946506628	5
587326822	723713073	5
587326822	888560997	5
587326822	849070109	5
587326822	16175695	5
587326822	1897412756	5
587326822	2118404242	5
587326822	1594688835	5
587326822	1395443519	5
587326822	1446083793	5
587326822	360674299	5
587326822	1531821301	5
587326822	1511046829	5
587326822	459750137	5
587326822	754195335	5
587326822	960006636	5
587326822	1673542285	5
587326822	109836057	5
587326822	271493401	5
587326822	1845332026	5
587326822	79517655	5
587326822	893971384	5
587326822	218521812	5
587326822	575769539	5
587326822	486462255	5
587326822	1624185716	5
587326822	1899473033	5
587326822	999642330	5
587326822	1770823271	5
587326822	2134438414	5
587326822	469016488	5
587326822	304311373	5
587326822	1242093136	5
587326822	1490542076	5
587326822	1205947530	5
587326822	1549705240	5
587326822	2009208004	5
587326822	1700962029	5
587326822	1430374049	5
587326822	1886547448	5
587326822	1336901765	5
587326822	1264901960	5
587326822	2037189455	5
587326822	652565145	6
587326822	845635773	6
587326822	1458111372	6
587326822	391103983	6
587326822	1228776158	6
711602951	711602951	0
702946861	702946861	0
296958543	296958543	0
1700962029	1700962029	0
812653109	812653109	0
1535990355	1535990355	0
260838570	260838570	0
766949961	766949961	0
32961036	32961036	0
915903258	915903258	0
915903258	368492087	1
551037838	551037838	0
551037838	808756909	1
551037838	551037838/unspecified	1
551037838	1946750030	1
551037838	1222145690	1
551037838	872351944	1
551037838	1234760801	1
551037838	1283757172	1
551037838	551037838/other	1
551037838	1329764681	2
551037838	317341989	2
551037838	1528881101	2
551037838	1656270982	2
551037838	1933575033	2
551037838	808756909/unspecified	2
551037838	808756909/other	2
551037838	1459690929	2
551037838	375334522	2
551037838	1077753382	2
551037838	620905911	2
551037838	444523526	2
551037838	1371400590	2
551037838	1639000446	2
551037838	531050218	2
551037838	243040830	2
551037838	706642911	2
551037838	528757185	2
551037838	1998425794	2
551037838	327609494	2
551037838	312867111	2
551037838	2034677150	2
551037838	877208883	2
551037838	644800909	2
551037838	113754019	2
551037838	709829617	2
551037838	2128314895	2
551037838	1078767412	2
551037838	1222145690/other	2
551037838	182877663	2
551037838	1047788242	2
551037838	201749924	2
551037838	795969334	2
551037838	1222145690/unspecified	2
551037838	946399055	2
551037838	1499483400	2
551037838	1316564349	2
551037838	451775619	2
551037838	273330582	2
551037838	376681933	2
551037838	1379907958	2
551037838	1552921428	3
551037838	1036044849	3
551037838	2063283326	3
551037838	516653913	3
551037838	362744928	3
551037838	901296412	3
551037838	2128441981	3
551037838	1657989087	3
551037838	1185998398	3
551037838	137714962	3
551037838	680549930	3
551037838	819190482	3
551037838	446269999	3
551037838	963177941	3
551037838	379279224	3
551037838	448435460	3
551037838	1215018688	3
551037838	1145730236	3
551037838	1071705004	3
551037838	850631759	3
551037838	729242810	3
551037838	511982427	3
551037838	1544654070	3
551037838	163283497	3
551037838	167365321	3
551037838	2078615244	3
551037838	1918767567	3
551037838	1756804012	3
551037838	1231144994	3
551037838	1827593476	3
551037838	1490542076	4
551037838	1205947530	4
551037838	1549705240	4
551037838	2009208004	4
551037838	1700962029	4
551037838	1430374049	4
551037838	1886547448	4
551037838	1336901765	4
551037838	1264901960	4
551037838	2037189455	4
1218193465/other	1218193465/other	0
1433575609	1433575609	0
514167233	514167233	0
193801800	193801800	0
537678813	537678813	0
1304180014	1304180014	0
139595320	139595320	0
552550225	552550225	0
552550225	1220470725	1
725979303	725979303	0
1614241774	1614241774	0
1838806574	1838806574	0
828383694	828383694	0
407624523	407624523	0
368214969	368214969	0
281560018	281560018	0
1757681822	1757681822	0
868128317	868128317	0
1515545517	1515545517	0
116874353	116874353	0
2144790728	2144790728	0
2048452638	2048452638	0
1074591848	1074591848	0
399350641	399350641	0
1365737455	1365737455	0
1365737455	108355983	1
1365737455	450855771	1
1365737455	892825747	1
1434413881	1434413881	0
1434413881	926492960	1
1434413881	494107103	1
1434413881	918270263	2
1434413881	1913706366	2
1434413881	2112558862	2
1434413881	1539576043	2
1434413881	1307688552	2
1434413881	348671706	2
1434413881	87096615	2
1434413881	1719080394	2
1434413881	926492960/unspecified	2
1434413881	494107103/unspecified	2
1434413881	1519498795	2
1434413881	129900752	2
1434413881	2014544526	3
1434413881	745700723	3
1434413881	1091111882	3
1434413881	2015940146	3
1434413881	957248704	3
1434413881	325157565	3
1434413881	473816983	3
1434413881	633532984	3
1434413881	926240117	3
1434413881	1137117833	3
1434413881	1051492133	3
1434413881	1314225100	3
1434413881	504830471	3
1434413881	1412072197	3
1434413881	921733156	3
1434413881	1601033970	3
1434413881	1897183140	4
1434413881	2100655584	4
1434413881	780511169	4
1434413881	452924218	4
1434413881	867349379	4
1434413881	1469614048	4
1434413881	930547093	4
1434413881	331555699	4
1434413881	148428676	4
1434413881	223646155	4
1434413881	790636314	4
1434413881	1188737383	4
1434413881	452199926	4
1434413881	1944306590	4
1434413881	1297420805	4
1434413881	813140844	4
1434413881	1012287760	4
1434413881	1693041539	4
1434413881	379753289	5
1434413881	232201917	5
1732502527	1732502527	0
271310437	271310437	0
441468262	441468262	0
814837183	814837183	0
1853595361	1853595361	0
777010908	777010908	0
446186673	446186673	0
2024465179	2024465179	0
1170801745	1170801745	0
1170801745	134161404	1
1170801745	1170801745/unspecified	1
1170801745	132408361	1
1170801745	1815308480	1
1170801745	1741102529	1
1170801745	1170801745/other	1
1170801745	1231377569	1
1170801745	647749158	2
1170801745	134161404/unspecified	2
1170801745	134161404/other	2
1170801745	1180512715	2
1170801745	518541897	2
1170801745	1249702839	2
1170801745	90880480	2
1170801745	790685985	2
1170801745	315199541	2
1170801745	929263065	2
1170801745	1118695539	2
1170801745	971063023	3
1170801745	144951438	3
1170801745	1033732908	3
1170801745	851571498	3
1170801745	1476371981	3
1170801745	158901546	3
1170801745	1739016073	3
1170801745	1362601220	3
1170801745	947973692	3
739441486	739441486	0
1177316435	1177316435	0
1588634240	1588634240	0
1588634240	1259754618	1
1752791851	1752791851	0
2012723517	2012723517	0
2087251387	2087251387	0
2087251387	1172547939	1
2087251387	1580019321	1
2087251387	1810255987	1
2087251387	277159362	1
2087251387	1543305495	1
2101415561	2101415561	0
2101415561	851296284	1
2101415561	1974467266	1
1443317238/unspecified	1443317238/unspecified	0
760267333	760267333	0
1284392237	1284392237	0
1595346575	1595346575	0
1595346575	2089978862	1
1595346575	1912336443	1
1595346575	1918880071	1
1595346575	220728152	1
1595346575	1284427069	1
1595346575	248477855	1
1595346575	136062118	1
1595346575	226135684	1
1595346575	1595346575/other	1
1595346575	379896994	1
1595346575	121656484	1
1595346575	1189515969	1
1595346575	432094068	1
554820588	554820588	0
1182876694	1182876694	0
1182876694	1182876694/other	1
1182876694	1748536000	1
1182876694	2053139308	1
1182876694	522954490	1
1182876694	2128118670	1
1182876694	1250806856	2
1182876694	1845858876	2
1462194012/other	1462194012/other	0
593530256	593530256	0
1270246788	1270246788	0
728254316	728254316	0
728254316	338037123	1
1772314162	1772314162	0
601378475	601378475	0
811998337	811998337	0
1605829851	1605829851	0
356231901	356231901	0
403411521	403411521	0
890473860	890473860	0
1579914789	1579914789	0
1681830612	1681830612	0
878904788	878904788	0
572581721/unspecified	572581721/unspecified	0
1330984666	1330984666	0
1542465246	1542465246	0
346800275	346800275	0
438472792	438472792	0
507673887	507673887	0
1487841545	1487841545	0
91180764	91180764	0
91180764	787741184	1
91180764	1004734747	1
91180764	425778046	1
91180764	500231313	1
91180764	1309474615	1
91180764	122012311	1
91180764	276807111	1
91180764	855404450	1
91180764	91180764/unspecified	1
91180764	2107573882	1
91180764	173613583	1
91180764	91180764/other	1
91180764	737749845	1
91180764	946957931	2
91180764	692290356	2
91180764	1621154548	2
91180764	91977543	2
91180764	551362699	2
91180764	709920743	2
91180764	2121478392	2
91180764	1012101161	2
91180764	197153111	2
91180764	558455490	2
91180764	383417276	2
91180764	453919434	2
91180764	878291417	2
91180764	150954581	2
158053041	158053041	0
429127802	429127802	0
1920274373	1920274373	0
1920274373	1852406754	1
500271427	500271427	0
1971950106	1971950106	0
1971950106	1109046120	1
1971950106	2066124179	1
1971950106	1755648523	1
1971950106	1620664579	2
1971950106	1504010230	2
1971950106	1936212382	2
1971950106	943627576	2
1971950106	263044166	2
1971950106	758017571	2
1971950106	1286974701	2
1895037657	1895037657	0
1839755109	1839755109	0
2113355045	2113355045	0
2113355045	926534390	1
2113355045	848061609	1
2113355045	417951600	1
2113355045	348695820	1
2113355045	991430794	1
2113355045	415642712	1
138190385	138190385	0
1788290685	1788290685	0
1907104356	1907104356	0
282132494	282132494	0
15601696	15601696	0
1407651542	1407651542	0
2136903273	2136903273	0
1921804557	1921804557	0
892439218	892439218	0
1530823463	1530823463	0
59526944	59526944	0
59526944	961706970	1
59526944	283394893	1
917471346	917471346	0
1860070272/other	1860070272/other	0
455944683	455944683	0
1073103374	1073103374	0
1886596743	1886596743	0
1038669189	1038669189	0
704800677	704800677	0
1354590505	1354590505	0
117071728	117071728	0
242329289	242329289	0
120524401	120524401	0
120524401	59307016	1
120524401	1614775629	1
120524401	2085372866	1
120524401	1772714648	1
120524401	120524401/unspecified	1
120524401	120524401/other	1
120524401	242606511	1
120524401	1974365696	2
120524401	446598615	2
120524401	1346867758	2
120524401	213119328	2
120524401	1972031470	2
120524401	2004829727	2
120524401	21042323	2
120524401	521057354	2
120524401	709799138	2
120524401	56151704	2
120524401	1253235815	2
120524401	683332248	2
120524401	804852211	2
120524401	1195489711	2
120524401	676723606	2
120524401	1042255002	2
120524401	949969440	2
120524401	1307647758	2
120524401	2081262523	2
120524401	1532248332	2
120524401	480264464	2
120524401	962351091	2
120524401	1545044583	2
120524401	575038296	2
120524401	2109619506	2
120524401	1761234822	2
120524401	250140029	3
120524401	1679085560	3
120524401	11791905	3
120524401	15836865	3
120524401	2137863600	3
120524401	1997207884	3
120524401	692130223	3
120524401	264873528	3
120524401	490686262	3
120524401	1131720663	3
120524401	612853884	3
120524401	89134070	3
120524401	715004870	3
120524401	1244909933	3
120524401	890424583	3
120524401	283087045	3
120524401	775533197	3
120524401	1991970371	3
120524401	1996048035	3
120524401	370590954	3
120524401	765546869	3
120524401	926554349	3
120524401	2015072918	3
120524401	930631693	3
120524401	1222951780	3
743674840	743674840	0
374142503	374142503	0
374142503	2004770716	1
1194991864	1194991864	0
1194991864	962049949	1
1194991864	1890124170	1
1194991864	1646429023	1
448510201	448510201	0
365905819	365905819	0
1099522955	1099522955	0
1023569237	1023569237	0
1023569237	1582401512	1
1023569237	875799247	1
778826502	778826502	0
956579408	956579408	0
956579408	794588197	1
956579408	643334575	1
956579408	956579408/other	1
956579408	956579408/unspecified	1
956579408	793241368	2
956579408	1244068487	2
956579408	1041958231	2
956579408	539788039	2
956579408	1698730246	2
956579408	875271605	2
956579408	2067693244	2
956579408	2097354238	2
956579408	1045980161	2
956579408	721292612	2
956579408	643334575/other	2
956579408	643334575/unspecified	2
956579408	1958224633	2
956579408	11820475	2
956579408	1087517390	3
956579408	162216708	3
956579408	1023349858	3
956579408	992321940	3
956579408	1127849024	3
956579408	1134415234	3
956579408	923034608	3
956579408	593896812	3
956579408	1640192066	3
956579408	2064083204	3
956579408	1103703159	3
956579408	1345174641	3
865099988	865099988	0
1218729044/unspecified	1218729044/unspecified	0
1433019392	1433019392	0
74269862	74269862	0
178966942	178966942	0
1249305608	1249305608	0
2140708241	2140708241	0
795148181	795148181	0
784669405	784669405	0
784669405	1412360037	1
784669405	908519836	1
784669405	545503130	1
784669405	592540137	1
784669405	1691795580	1
784669405	531992011	1
784669405	1665630624	1
784669405	784669405/unspecified	1
784669405	1170766352	1
784669405	1024673117	1
784669405	784669405/other	1
784669405	1036406989	2
784669405	1367747494	3
784669405	1193506212	3
784669405	1080080079	3
784669405	577288242	3
784669405	1455810767	3
784669405	864953691	3
784669405	885909040	3
784669405	623606619	3
784669405	1232713063	4
784669405	661473127	4
784669405	329854663	4
784669405	431666697	4
784669405	56866673	4
784669405	2092788990	4
784669405	660378689	4
784669405	367411903	4
784669405	1883384514	4
784669405	1907381298	4
784669405	1911692500	4
784669405	1953184334	4
784669405	990443735	4
784669405	1948873388	4
784669405	872491784	4
64535851	64535851	0
64535851	409424315	1
64535851	835807532	1
663712792	663712792	0
2024049157	2024049157	0
638882370	638882370	0
638882370	1461285065	1
638882370	1217370493	1
638882370	1570035621	1
638882370	393048154	1
1270996170	1270996170	0
1410574529/unspecified	1410574529/unspecified	0
1818934965	1818934965	0
1818934965	42065548	1
845787923	845787923	0
1698405682	1698405682	0
1698405682	190261685	1
1698405682	1847387169	1
1544599434	1544599434	0
1726068199	1726068199	0
1037130922	1037130922	0
1281720072	1281720072	0
1089239977	1089239977	0
1723965278/unspecified	1723965278/unspecified	0
2101234748	2101234748	0
587027601	587027601	0
587027601	27450834	1
587027601	251571668	1
587027601	965904963	1
587027601	1292502914	1
1588169218	1588169218	0
1588169218	214796583	1
1699204738	1699204738	0
1153306031	1153306031	0
2055976319	2055976319	0
1174862381	1174862381	0
1235005397	1235005397	0
1495825970	1495825970	0
1495825970	1120356480	1
1495825970	1557666038	1
1495825970	661070343	1
1495825970	2013446998	1
1495825970	56725221	2
1495825970	394103651	2
1496845199	1496845199	0
1004264011	1004264011	0
1865673133	1865673133	0
151754090	151754090	0
429606887	429606887	0
564191997	564191997	0
290964281	290964281	0
859588467	859588467	0
285923034	285923034	0
278069977	278069977	0
172103786	172103786	0
929189435	929189435	0
885908485	885908485	0
1508947573	1508947573	0
317391452	317391452	0
840405955	840405955	0
190383211	190383211	0
857541060	857541060	0
222543523	222543523	0
1315163160	1315163160	0
1314825526	1314825526	0
1314825526	209191130	1
1314825526	397838274	1
974973355	974973355	0
464906204	464906204	0
491072258	491072258	0
1850512975	1850512975	0
1507971360	1507971360	0
1507971360	1127128272	1
1966778637	1966778637	0
1643222460/unspecified	1643222460/unspecified	0
1867050726	1867050726	0
1867050726	222355483	1
1867050726	167977840	1
1867050726	468041243	1
1867050726	2125362063	1
1065499694	1065499694	0
1065499694	311994883	1
1065499694	1440846178	1
1065499694	708791023	1
1065499694	496065350	1
208890733	208890733	0
208890733	416161260	1
208890733	378873520	1
702067523	702067523	0
702067523	1342802999	1
702067523	614784200	1
702067523	702067523/unspecified	1
702067523	1128763611	1
702067523	702067523/other	1
702067523	1106186590	1
702067523	893534627	1
702067523	1443579026	2
702067523	1208828500	2
702067523	1881306098	2
702067523	1386324375	2
702067523	1697808617	2
702067523	1525640602	2
702067523	1512736494	3
702067523	1143767088	3
702067523	1811686826	3
702067523	1742596054	3
982719772	982719772	0
1273167319	1273167319	0
1795118895	1795118895	0
1612525614	1612525614	0
603148235	603148235	0
544484026	544484026	0
544484026	1141865507	1
544484026	1713574876	1
340263996	340263996	0
340263996	464766032	1
1991570535	1991570535	0
175343202	175343202	0
810797047	810797047	0
810797047	781591531	1
810797047	1907460696	1
221437979	221437979	0
554249331	554249331	0
1435836279	1435836279	0
1671910708	1671910708	0
423002561/other	423002561/other	0
651440026	651440026	0
150210507	150210507	0
150210507	655574575	1
150210507	963821314	1
150210507	150210507/other	1
150210507	972754912	1
150210507	906379260	1
150210507	150210507/unspecified	1
150210507	1892026854	1
150210507	168138050	2
150210507	1058001830	2
150210507	1100168891	2
150210507	2040892757	2
150210507	655574575/unspecified	2
150210507	1927831331	2
150210507	585238371	2
150210507	655574575/other	2
150210507	1265576634	2
150210507	1113099195	2
150210507	963821314/other	2
150210507	774170412	2
150210507	642412809	2
150210507	1032393578	2
150210507	1135366344	2
150210507	906379260/other	2
150210507	1975721108	2
150210507	1527322574	2
150210507	906379260/unspecified	2
150210507	1181002823	2
150210507	1484520499	2
150210507	1696330825	2
150210507	1590340268	2
150210507	1892026854/unspecified	2
150210507	53257270	2
150210507	1892026854/other	2
150210507	1920193598	3
150210507	1221965225	3
150210507	758254866	3
150210507	1717786596	3
150210507	1751848361	3
150210507	315492123	3
150210507	1497254317	3
150210507	1265576634/unspecified	3
150210507	545664807	3
150210507	865099988	3
150210507	1635801728	3
150210507	1020795563	3
150210507	773139368	3
150210507	538152666	3
150210507	1265576634/other	3
150210507	1113099195/unspecified	3
150210507	1316028436	3
150210507	1721143857	3
150210507	1630723630	3
150210507	1113099195/other	3
150210507	1134901606	3
150210507	774170412/unspecified	3
150210507	1415734886	3
150210507	774170412/other	3
150210507	59190475	3
150210507	1675520187	3
150210507	642412809/other	3
150210507	642412809/unspecified	3
150210507	1136845335	3
150210507	370012675	3
150210507	1135366344/unspecified	3
150210507	1777129612	3
150210507	1044568664	3
150210507	1257212583	3
150210507	1148257852	3
150210507	1135366344/other	3
150210507	1369513329	3
150210507	1469325809	3
150210507	1975721108/other	3
150210507	1182663077	3
150210507	1585809486	3
150210507	220022932	3
150210507	1527322574/unspecified	3
150210507	1527322574/other	3
150210507	425095558	3
150210507	1946662084	3
150210507	1272601015	3
150210507	1282023557	3
150210507	871442980	4
150210507	1629525135	4
150210507	361612400	4
150210507	74144027	4
150210507	758254866/unspecified	4
150210507	758254866/other	4
150210507	104485936	4
150210507	1717786596/other	4
150210507	1717786596/unspecified	4
150210507	1751848361/unspecified	4
150210507	689022096	4
150210507	1751848361/other	4
150210507	315492123/unspecified	4
150210507	861313622	4
150210507	315492123/other	4
150210507	1023083906	4
150210507	990238909	4
150210507	946560377	4
150210507	813602368	4
150210507	8113015	4
150210507	378686036	4
150210507	295453193	4
150210507	1609550585	4
150210507	660055785	4
150210507	1146103401	4
150210507	1186673565	4
150210507	2088862624	4
150210507	639432563	4
150210507	893817003	4
150210507	1441487362	4
150210507	909350485	4
150210507	1568038922	4
150210507	123604718	4
150210507	1483379920	4
150210507	1140990006	4
150210507	778044691	4
150210507	1092570406	4
150210507	780533123	4
150210507	2016485305	4
150210507	1384699191	5
150210507	713748663	5
150210507	229304403	5
150210507	1262006282	5
150210507	1097424934	5
150210507	355536905	5
150210507	736383933	5
150210507	1977520706	5
150210507	1655276482	5
150210507	1878717473	5
1422140552	1422140552	0
2069435755	2069435755	0
2069435755	2083295816	1
2069435755	1311065679	1
1301112226	1301112226	0
651559966	651559966	0
22800152	22800152	0
22800152	1850136149	1
22800152	2017161260	1
22800152	866610281	1
22800152	656202143	1
22800152	847865305	1
467618964/other	467618964/other	0
1723727501	1723727501	0
2029884621	2029884621	0
731197470	731197470	0
963201534	963201534	0
1722408748	1722408748	0
1722408748	1120657097	1
1722408748	1855302690	1
1722408748	1327491005	1
1722408748	1553758245	1
1722408748	1715788141	1
1722408748	1119445454	1
