from_diagnosis_id	to_diagnosis_id	relationship_type	is_required	allow_multiple
521279908	21500692	hasCausingCondition	True	True
521279908	1296093776	hasCausingCondition	True	True
521279908	1577503643	hasCausingCondition	True	True
521279908	426429380	hasCausingCondition	True	True
521279908	1256772020	hasCausingCondition	True	True
521279908	1639304259	hasCausingCondition	True	True
521279908	252326937	hasCausingCondition	True	True
521279908	1525792972	hasCausingCondition	True	True
521279908	1989556002	hasCausingCondition	True	True
521279908	82568660	hasCausingCondition	True	True
521279908	250905801	hasCausingCondition	True	True
521279908	2052707382	hasCausingCondition	True	True
521279908	842838910	hasCausingCondition	True	True
521279908	266977088	hasCausingCondition	True	True
521279908	1523445293	hasCausingCondition	True	True
521279908	1507462233	hasCausingCondition	True	True
521279908	762797224	hasCausingCondition	True	True
521279908	30659757	hasCausingCondition	True	True
521279908	894625870	hasCausingCondition	True	True
521279908	1496140949	hasCausingCondition	True	True
521279908	1178222588	hasCausingCondition	True	True
422307135	1468768235	hasManifestation	False	True
915334913	1468768235	hasManifestation	False	True
1739890344/unspecified	1435254666	associatedWith	False	True
1739890344/unspecified	1630407678	associatedWith	False	True
1739890344/unspecified	1766440644	associatedWith	False	True
1739890344/unspecified	1954798891	associatedWith	False	True
1739890344/unspecified	21500692	associatedWith	False	True
1739890344/unspecified	1296093776	associatedWith	False	True
1739890344/unspecified	868865918	associatedWith	False	True
1739890344/unspecified	1218729044	associatedWith	False	True
1739890344/unspecified	426429380	associatedWith	False	True
1739890344/unspecified	197934298	associatedWith	False	True
1739890344/unspecified	1256772020	associatedWith	False	True
1739890344/unspecified	1639304259	associatedWith	False	True
1739890344/unspecified	1473673350	associatedWith	False	True
1739890344/unspecified	30659757	associatedWith	False	True
1698221963	1435254666	hasCausingCondition	True	True
1698221963	1630407678	hasCausingCondition	True	True
1698221963	1766440644	hasCausingCondition	True	True
1698221963	1954798891	hasCausingCondition	True	True
1698221963	1008515027	hasCausingCondition	True	True
1698221963	1576710885	hasCausingCondition	True	True
1698221963	21500692	hasCausingCondition	True	True
1698221963	1296093776	hasCausingCondition	True	True
1698221963	1577503643	hasCausingCondition	True	True
1698221963	426429380	hasCausingCondition	True	True
1698221963	1256772020	hasCausingCondition	True	True
1698221963	1639304259	hasCausingCondition	True	True
1698221963	252326937	hasCausingCondition	True	True
1698221963	1525792972	hasCausingCondition	True	True
1698221963	1989556002	hasCausingCondition	True	True
1698221963	1739890344	hasCausingCondition	True	True
1698221963	163006370	hasCausingCondition	True	True
1698221963	2098861917	hasCausingCondition	True	True
1698221963	408017609	hasCausingCondition	True	True
1698221963	266977088	hasCausingCondition	True	True
1698221963	1523445293	hasCausingCondition	True	True
1698221963	1507462233	hasCausingCondition	True	True
1698221963	762797224	hasCausingCondition	True	True
1698221963	30659757	hasCausingCondition	True	True
1698221963	894625870	hasCausingCondition	True	True
1698221963	1496140949	hasCausingCondition	True	True
1698221963	1178222588	hasCausingCondition	True	True
1222070715	1435254666	hasCausingCondition	True	True
1222070715	1630407678	hasCausingCondition	True	True
1222070715	1766440644	hasCausingCondition	True	True
1222070715	1954798891	hasCausingCondition	True	True
1222070715	577470983	hasCausingCondition	True	True
1222070715	21500692	hasCausingCondition	True	True
1222070715	334423054	hasCausingCondition	True	True
1222070715	274880002	hasCausingCondition	True	True
1222070715	1296093776	hasCausingCondition	True	True
1222070715	868865918	hasCausingCondition	True	True
1222070715	1218729044	hasCausingCondition	True	True
1222070715	426429380	hasCausingCondition	True	True
1222070715	197934298	hasCausingCondition	True	True
1222070715	1256772020	hasCausingCondition	True	True
1222070715	1639304259	hasCausingCondition	True	True
1222070715	1473673350	hasCausingCondition	True	True
1222070715	30659757	hasCausingCondition	True	True
1222070715	714000734	hasCausingCondition	True	True
1222070715	1306203631	hasCausingCondition	True	True
1222070715	223744320	hasCausingCondition	True	True
278179208	1435254666	hasCausingCondition	True	True
278179208	1630407678	hasCausingCondition	True	True
278179208	1766440644	hasCausingCondition	True	True
278179208	1954798891	hasCausingCondition	True	True
278179208	577470983	hasCausingCondition	True	True
278179208	21500692	hasCausingCondition	True	True
278179208	334423054	hasCausingCondition	True	True
278179208	274880002	hasCausingCondition	True	True
278179208	1296093776	hasCausingCondition	True	True
278179208	868865918	hasCausingCondition	True	True
278179208	1218729044	hasCausingCondition	True	True
278179208	426429380	hasCausingCondition	True	True
278179208	197934298	hasCausingCondition	True	True
278179208	1256772020	hasCausingCondition	True	True
278179208	1639304259	hasCausingCondition	True	True
278179208	1473673350	hasCausingCondition	True	True
278179208	30659757	hasCausingCondition	True	True
278179208	714000734	hasCausingCondition	True	True
278179208	1306203631	hasCausingCondition	True	True
278179208	223744320	hasCausingCondition	True	True
1984620329	576319925	associatedWith	False	True
1414052394	1435254666	hasCausingCondition	True	True
1414052394	1630407678	hasCausingCondition	True	True
1414052394	1766440644	hasCausingCondition	True	True
1414052394	1954798891	hasCausingCondition	True	True
1414052394	21500692	hasCausingCondition	True	True
1414052394	1296093776	hasCausingCondition	True	True
1414052394	426429380	hasCausingCondition	True	True
1414052394	1256772020	hasCausingCondition	True	True
1414052394	1639304259	hasCausingCondition	True	True
1414052394	1473673350	hasCausingCondition	True	True
1414052394	30659757	hasCausingCondition	True	True
1675336532	1435254666	hasCausingCondition	True	True
1675336532	1630407678	hasCausingCondition	True	True
1675336532	1766440644	hasCausingCondition	True	True
1675336532	1954798891	hasCausingCondition	True	True
1675336532	21500692	hasCausingCondition	True	True
1675336532	1296093776	hasCausingCondition	True	True
1675336532	426429380	hasCausingCondition	True	True
1675336532	1256772020	hasCausingCondition	True	True
1675336532	1639304259	hasCausingCondition	True	True
1675336532	1473673350	hasCausingCondition	True	True
1675336532	30659757	hasCausingCondition	True	True
1096304945	1435254666	hasCausingCondition	True	True
1096304945	1630407678	hasCausingCondition	True	True
1096304945	1766440644	hasCausingCondition	True	True
1096304945	1954798891	hasCausingCondition	True	True
1096304945	21500692	hasCausingCondition	True	True
1096304945	1296093776	hasCausingCondition	True	True
1096304945	426429380	hasCausingCondition	True	True
1096304945	1256772020	hasCausingCondition	True	True
1096304945	1639304259	hasCausingCondition	True	True
1096304945	1473673350	hasCausingCondition	True	True
1096304945	30659757	hasCausingCondition	True	True
1514276050	1435254666	hasManifestation	False	True
1514276050	1630407678	hasManifestation	False	True
1514276050	1766440644	hasManifestation	False	True
1514276050	1954798891	hasManifestation	False	True
1514276050	577470983	hasManifestation	False	True
1514276050	21500692	hasManifestation	False	True
1514276050	334423054	hasManifestation	False	True
1514276050	274880002	hasManifestation	False	True
1514276050	1296093776	hasManifestation	False	True
1514276050	868865918	hasManifestation	False	True
1514276050	1218729044	hasManifestation	False	True
1514276050	426429380	hasManifestation	False	True
1514276050	197934298	hasManifestation	False	True
1514276050	1256772020	hasManifestation	False	True
1514276050	1639304259	hasManifestation	False	True
1514276050	1473673350	hasManifestation	False	True
1514276050	30659757	hasManifestation	False	True
1514276050	714000734	hasManifestation	False	True
1514276050	1306203631	hasManifestation	False	True
1514276050	223744320	hasManifestation	False	True
1890283061	384289569	associatedWith	False	True
1890283061	1719545571	associatedWith	False	True
1890283061	724748131	associatedWith	False	True
1890283061	1397288146	associatedWith	False	True
1890283061	28995849	associatedWith	False	True
1890283061	843843448	associatedWith	False	True
1890283061	2021326314	associatedWith	False	True
1890283061	1861279867	associatedWith	False	True
1890283061	1730644960	associatedWith	False	True
1890283061	1297080916	associatedWith	False	True
1890283061	76906748	associatedWith	False	True
1890283061	1119245712	associatedWith	False	True
1890283061	23958598	associatedWith	False	True
1890283061	1397803237	associatedWith	False	True
1890283061	1965146397	associatedWith	False	True
1890283061	81068077	associatedWith	False	True
1890283061	988657115	associatedWith	False	True
1890283061	1510094736	associatedWith	False	True
1890283061	1743839677	associatedWith	False	True
1890283061	1125774661	associatedWith	False	True
1890283061	1296093776/other	associatedWith	False	True
1890283061	1296093776/unspecified	associatedWith	False	True
612376701	1296093776	associatedWith	False	True
612376701	113146812	associatedWith	False	True
612376701	1458683894	associatedWith	False	True
250196878	125842620	associatedWith	False	True
46690802	1376721186	hasCausingCondition	True	True
46690802	357208479	hasCausingCondition	True	True
2047072587	512796448	associatedWith	False	True
162282288	1435254666	associatedWith	False	True
162282288	1630407678	associatedWith	False	True
162282288	1766440644	associatedWith	False	True
162282288	1954798891	associatedWith	False	True
162282288	577470983	associatedWith	False	True
162282288	21500692	associatedWith	False	True
162282288	334423054	associatedWith	False	True
162282288	274880002	associatedWith	False	True
162282288	1296093776	associatedWith	False	True
162282288	868865918	associatedWith	False	True
162282288	1218729044	associatedWith	False	True
162282288	426429380	associatedWith	False	True
162282288	197934298	associatedWith	False	True
162282288	1256772020	associatedWith	False	True
162282288	1639304259	associatedWith	False	True
162282288	1473673350	associatedWith	False	True
162282288	30659757	associatedWith	False	True
162282288	714000734	associatedWith	False	True
162282288	1306203631	associatedWith	False	True
162282288	223744320	associatedWith	False	True
1651053999	1304552818	hasManifestation	False	True
1651053999	1837670870	hasManifestation	False	True
1651053999	168436253/other	hasManifestation	False	True
1651053999	1129679469	hasManifestation	False	True
1651053999	340836242	hasManifestation	False	True
1651053999	1006882070	hasManifestation	False	True
1651053999	426429380	hasManifestation	False	True
1651053999	848543944	hasManifestation	False	True
1651053999	197934298	hasManifestation	False	True
1651053999	1256772020	hasManifestation	False	True
1651053999	913893315	hasManifestation	False	True
1651053999	1473673350	hasManifestation	False	True
1651053999	1605714008	hasManifestation	False	True
1651053999	30659757	hasManifestation	False	True
1651053999	412389819	hasManifestation	False	True
587793334	1470387017	associatedWith	False	True
1150913605	1304552818	hasManifestation	False	True
1150913605	1837670870	hasManifestation	False	True
1150913605	168436253/other	hasManifestation	False	True
1150913605	1129679469	hasManifestation	False	True
1150913605	340836242	hasManifestation	False	True
1150913605	1006882070	hasManifestation	False	True
1150913605	426429380	hasManifestation	False	True
1150913605	848543944	hasManifestation	False	True
1150913605	197934298	hasManifestation	False	True
1150913605	1256772020	hasManifestation	False	True
1150913605	913893315	hasManifestation	False	True
1150913605	1473673350	hasManifestation	False	True
1150913605	1605714008	hasManifestation	False	True
1150913605	30659757	hasManifestation	False	True
1150913605	412389819	hasManifestation	False	True
119724091	1304552818	hasManifestation	False	True
119724091	1837670870	hasManifestation	False	True
119724091	168436253/other	hasManifestation	False	True
119724091	1129679469	hasManifestation	False	True
119724091	340836242	hasManifestation	False	True
119724091	1006882070	hasManifestation	False	True
119724091	426429380	hasManifestation	False	True
119724091	848543944	hasManifestation	False	True
119724091	197934298	hasManifestation	False	True
119724091	1256772020	hasManifestation	False	True
119724091	913893315	hasManifestation	False	True
119724091	1473673350	hasManifestation	False	True
119724091	1605714008	hasManifestation	False	True
119724091	30659757	hasManifestation	False	True
119724091	412389819	hasManifestation	False	True
381961554	1304552818	hasManifestation	False	True
381961554	1837670870	hasManifestation	False	True
381961554	168436253/other	hasManifestation	False	True
381961554	1129679469	hasManifestation	False	True
381961554	340836242	hasManifestation	False	True
381961554	1006882070	hasManifestation	False	True
381961554	426429380	hasManifestation	False	True
381961554	848543944	hasManifestation	False	True
381961554	197934298	hasManifestation	False	True
381961554	1256772020	hasManifestation	False	True
381961554	913893315	hasManifestation	False	True
381961554	1473673350	hasManifestation	False	True
381961554	1605714008	hasManifestation	False	True
381961554	30659757	hasManifestation	False	True
381961554	412389819	hasManifestation	False	True
1697306310	1304552818	hasManifestation	False	True
1697306310	1837670870	hasManifestation	False	True
1697306310	168436253/other	hasManifestation	False	True
1697306310	1129679469	hasManifestation	False	True
1697306310	340836242	hasManifestation	False	True
1697306310	1006882070	hasManifestation	False	True
1697306310	426429380	hasManifestation	False	True
1697306310	848543944	hasManifestation	False	True
1697306310	197934298	hasManifestation	False	True
1697306310	1256772020	hasManifestation	False	True
1697306310	913893315	hasManifestation	False	True
1697306310	1473673350	hasManifestation	False	True
1697306310	1605714008	hasManifestation	False	True
1697306310	30659757	hasManifestation	False	True
1697306310	412389819	hasManifestation	False	True
1912868366	1786398813	hasManifestation	False	True
1583355636	1736778	hasManifestation	False	True
1583355636	1296093776	hasManifestation	False	True
1583355636	868865918	hasManifestation	False	True
1583355636	426429380	hasManifestation	False	True
1583355636	1932345217	hasManifestation	False	True
1736778	1651053999	hasCausingCondition	True	True
1736778	119724091	hasCausingCondition	True	True
1736778	1150913605	hasCausingCondition	True	True
1736778	381961554	hasCausingCondition	True	True
1736778	1697306310	hasCausingCondition	True	True
1736778	169360210	hasCausingCondition	True	True
2072706284	71197968/other	hasManifestation	False	True
2072706284	1567256935	hasManifestation	False	True
2072706284	2053072995	hasManifestation	False	True
952576129	1567256935	hasManifestation	False	True
1366882206	1567256935	hasManifestation	False	True
1366882206	1340134114	hasManifestation	False	True
1366882206	96676503/other	hasManifestation	False	True
1366882206	1411910384/other	hasManifestation	False	True
435342452	1791550158/other	hasManifestation	False	True
435342452	755558110	hasManifestation	False	True
2092499426	1567256935	hasManifestation	False	True
2092499426	1411910384/other	hasManifestation	False	True
439233336	868851323	hasManifestation	False	True
439233336	1567256935	hasManifestation	False	True
439233336	1340134114	hasManifestation	False	True
439233336	96676503/other	hasManifestation	False	True
439233336	1411910384/other	hasManifestation	False	True
1708733050	545773433/other	hasManifestation	False	True
908233081	1435254666	hasCausingCondition	True	True
908233081	1630407678	hasCausingCondition	True	True
908233081	1766440644	hasCausingCondition	True	True
908233081	1954798891	hasCausingCondition	True	True
908233081	577470983	hasCausingCondition	True	True
908233081	21500692	hasCausingCondition	True	True
908233081	334423054	hasCausingCondition	True	True
908233081	274880002	hasCausingCondition	True	True
908233081	1296093776	hasCausingCondition	True	True
908233081	868865918	hasCausingCondition	True	True
908233081	1218729044	hasCausingCondition	True	True
908233081	426429380	hasCausingCondition	True	True
908233081	197934298	hasCausingCondition	True	True
908233081	1256772020	hasCausingCondition	True	True
908233081	1639304259	hasCausingCondition	True	True
908233081	1473673350	hasCausingCondition	True	True
908233081	30659757	hasCausingCondition	True	True
908233081	714000734	hasCausingCondition	True	True
908233081	1306203631	hasCausingCondition	True	True
908233081	223744320	hasCausingCondition	True	True
1732165712	125842620	hasCausingCondition	True	True
109841337	1103667651	hasManifestation	False	True
2000854880	879154182	hasCausingCondition	True	True
2000854880	2009008947	hasCausingCondition	True	True
2000854880	975559344	hasCausingCondition	True	True
2000854880	1008515027	hasCausingCondition	True	True
2000854880	183978472	hasCausingCondition	True	True
2000854880	2115467890	hasCausingCondition	True	True
2000854880	465177735	hasCausingCondition	True	True
2000854880	1191191920	hasCausingCondition	True	True
2000854880	761947693	hasCausingCondition	True	True
2000854880	1210166201	hasCausingCondition	True	True
2000854880	1015872326	hasCausingCondition	True	True
2000854880	1331849426	hasCausingCondition	True	True
2000854880	109367356	hasCausingCondition	True	True
1524004873	1651053999	hasCausingCondition	True	True
1524004873	119724091	hasCausingCondition	True	True
1524004873	1150913605	hasCausingCondition	True	True
1524004873	381961554	hasCausingCondition	True	True
1524004873	1697306310	hasCausingCondition	True	True
657977518	455894495	associatedWith	False	True
657977518	80976093	associatedWith	False	True
657977518	1188755650	associatedWith	False	True
657977518	1826431497	associatedWith	False	True
657977518	289875029	associatedWith	False	True
657977518	125842620	associatedWith	False	True
1291786130	713028385	hasCausingCondition	True	True
1138686440	1297080916	hasCausingCondition	True	True
1138686440	946652467	hasCausingCondition	True	True
1138686440	65880823	hasCausingCondition	True	True
1138686440	2000687626	hasCausingCondition	True	True
1138686440	503601360	hasCausingCondition	True	True
1138686440	696932440	hasCausingCondition	True	True
1138686440	551713432	hasCausingCondition	True	True
1138686440	1058803681	hasCausingCondition	True	True
1138686440	1979741228	hasCausingCondition	True	True
1138686440	973190159	hasCausingCondition	True	True
1138686440	792902371	hasCausingCondition	True	True
1138686440	870769757	hasCausingCondition	True	True
1138686440	1060046426/other	hasCausingCondition	True	True
1138686440	1266833063	hasCausingCondition	True	True
1138686440	868865918/other	hasCausingCondition	True	True
1138686440	1804006919	hasCausingCondition	True	True
1138686440	1665042685	hasCausingCondition	True	True
1138686440	1611601779	hasCausingCondition	True	True
1138686440	30317704	hasCausingCondition	True	True
1138686440	566574133	hasCausingCondition	True	True
1138686440	201567715	hasCausingCondition	True	True
1138686440	1189424097	hasCausingCondition	True	True
2023062398	246113667	hasManifestation	False	True
2023062398	298483262	hasManifestation	False	True
2023062398	399201817	hasManifestation	False	True
2023062398	1843494960	hasManifestation	False	True
2089878635	1833416892	hasCausingCondition	True	True
1913126571	879154182	hasCausingCondition	True	True
1913126571	944754984	hasCausingCondition	True	True
1913126571	2009008947	hasCausingCondition	True	True
1913126571	531713107	hasCausingCondition	True	True
1913126571	1167133946	hasCausingCondition	True	True
1913126571	1158485193	hasCausingCondition	True	True
1913126571	1844086508	hasCausingCondition	True	True
1913126571	264268169	hasCausingCondition	True	True
1709165622	588616678	hasCausingCondition	True	True
1709165622	1904876434	hasCausingCondition	True	True
1709165622	979278646	hasCausingCondition	True	True
1709165622	1539889147	hasCausingCondition	True	True
1709165622	1412960686	hasCausingCondition	True	True
1709165622	1935092859	hasCausingCondition	True	True
1709165622	487269828	hasCausingCondition	True	True
1709165622	1000704511	hasCausingCondition	True	True
1709165622	1104303944	hasCausingCondition	True	True
1709165622	1585949804	hasCausingCondition	True	True
1709165622	1959883044	hasCausingCondition	True	True
1709165622	921595235	hasCausingCondition	True	True
1709165622	1251496839	hasCausingCondition	True	True
1709165622	1136802325	hasCausingCondition	True	True
1709165622	145723401	hasCausingCondition	True	True
1709165622	985510409	hasCausingCondition	True	True
1709165622	1646490591	hasCausingCondition	True	True
1709165622	1939815950	hasCausingCondition	True	True
1709165622	255141529	hasCausingCondition	True	True
1709165622	293771399	hasCausingCondition	True	True
1709165622	1760597414	hasCausingCondition	True	True
1709165622	458687859	hasCausingCondition	True	True
1709165622	1435254666/unspecified	hasCausingCondition	True	True
290908947	1000704511	hasCausingCondition	True	True
290908947	590211325	hasCausingCondition	True	True
290908947	296066191	hasCausingCondition	True	True
290908947	2132180242	hasCausingCondition	True	True
290908947	1611724421	hasCausingCondition	True	True
290908947	2091156678	hasCausingCondition	True	True
290908947	2099230583	hasCausingCondition	True	True
290908947	1298865187	hasCausingCondition	True	True
290908947	843843448	hasCausingCondition	True	True
290908947	1507346489	hasCausingCondition	True	True
290908947	1965146397	hasCausingCondition	True	True
290908947	1624623908	hasCausingCondition	True	True
342017261	1000704511	hasCausingCondition	True	True
342017261	590211325	hasCausingCondition	True	True
342017261	296066191	hasCausingCondition	True	True
342017261	2132180242	hasCausingCondition	True	True
342017261	1611724421	hasCausingCondition	True	True
342017261	2091156678	hasCausingCondition	True	True
342017261	2099230583	hasCausingCondition	True	True
342017261	1298865187	hasCausingCondition	True	True
342017261	843843448	hasCausingCondition	True	True
342017261	1507346489	hasCausingCondition	True	True
342017261	1965146397	hasCausingCondition	True	True
342017261	1624623908	hasCausingCondition	True	True
1968656997	1000704511	hasCausingCondition	True	True
1968656997	590211325	hasCausingCondition	True	True
1968656997	296066191	hasCausingCondition	True	True
1968656997	2132180242	hasCausingCondition	True	True
1968656997	1611724421	hasCausingCondition	True	True
1968656997	2091156678	hasCausingCondition	True	True
1968656997	2099230583	hasCausingCondition	True	True
1968656997	1298865187	hasCausingCondition	True	True
1968656997	843843448	hasCausingCondition	True	True
1968656997	1507346489	hasCausingCondition	True	True
1968656997	1965146397	hasCausingCondition	True	True
1968656997	1624623908	hasCausingCondition	True	True
782716729	1000704511	hasCausingCondition	True	True
782716729	590211325	hasCausingCondition	True	True
782716729	296066191	hasCausingCondition	True	True
782716729	2132180242	hasCausingCondition	True	True
782716729	1611724421	hasCausingCondition	True	True
782716729	2091156678	hasCausingCondition	True	True
782716729	2099230583	hasCausingCondition	True	True
782716729	1298865187	hasCausingCondition	True	True
782716729	843843448	hasCausingCondition	True	True
782716729	1507346489	hasCausingCondition	True	True
782716729	1965146397	hasCausingCondition	True	True
782716729	1624623908	hasCausingCondition	True	True
1343608296	1000704511	hasCausingCondition	True	True
1343608296	590211325	hasCausingCondition	True	True
1343608296	296066191	hasCausingCondition	True	True
1343608296	2132180242	hasCausingCondition	True	True
1343608296	1611724421	hasCausingCondition	True	True
1343608296	2091156678	hasCausingCondition	True	True
1343608296	2099230583	hasCausingCondition	True	True
1343608296	1298865187	hasCausingCondition	True	True
1343608296	843843448	hasCausingCondition	True	True
1343608296	1507346489	hasCausingCondition	True	True
1343608296	1965146397	hasCausingCondition	True	True
1343608296	1624623908	hasCausingCondition	True	True
1438909066	1000704511	hasCausingCondition	True	True
1438909066	590211325	hasCausingCondition	True	True
1438909066	296066191	hasCausingCondition	True	True
1438909066	2132180242	hasCausingCondition	True	True
1438909066	1611724421	hasCausingCondition	True	True
1438909066	2091156678	hasCausingCondition	True	True
1438909066	2099230583	hasCausingCondition	True	True
1438909066	1298865187	hasCausingCondition	True	True
1438909066	843843448	hasCausingCondition	True	True
1438909066	1507346489	hasCausingCondition	True	True
1438909066	1965146397	hasCausingCondition	True	True
1438909066	1624623908	hasCausingCondition	True	True
795022044	148241182	associatedWith	False	True
795022044	1611724421	hasCausingCondition	True	True
1365258270	148241182	associatedWith	False	True
1365258270	1990827977	hasCausingCondition	True	True
1365258270	1427441570	hasCausingCondition	True	True
1365258270	1442995018	hasCausingCondition	True	True
1365258270	1935481507	hasCausingCondition	True	True
1365258270	581897143	hasCausingCondition	True	True
1365258270	1606819573	hasCausingCondition	True	True
1365258270	805990521	hasCausingCondition	True	True
1365258270	982373217	hasCausingCondition	True	True
1365258270	1173205716	hasCausingCondition	True	True
1365258270	843843448/unspecified	hasCausingCondition	True	True
1777436789	148241182	associatedWith	False	True
1777436789	2091156678	hasCausingCondition	True	True
831337417	148241182	associatedWith	False	True
831337417	2099230583	hasCausingCondition	True	True
1246085612	754209924	hasCausingCondition	True	True
1246085612	1934475925	hasCausingCondition	True	True
1468768235	148241182	associatedWith	False	True
1468768235	1435254666	hasCausingCondition	True	True
1468768235	1630407678	hasCausingCondition	True	True
1468768235	1766440644	hasCausingCondition	True	True
1468768235	1954798891	hasCausingCondition	True	True
1468768235	21500692	hasCausingCondition	True	True
1468768235	334423054	hasCausingCondition	True	True
1468768235	274880002	hasCausingCondition	True	True
1468768235	1296093776	hasCausingCondition	True	True
1468768235	868865918	hasCausingCondition	True	True
1468768235	1218729044	hasCausingCondition	True	True
1468768235	426429380	hasCausingCondition	True	True
1468768235	197934298	hasCausingCondition	True	True
1468768235	1256772020	hasCausingCondition	True	True
1468768235	1473673350	hasCausingCondition	True	True
1468768235	30659757	hasCausingCondition	True	True
1468768235	577470983	hasCausingCondition	True	True
1468768235	714000734	hasCausingCondition	True	True
1468768235	223744320	hasCausingCondition	True	True
813643617	2110791639	associatedWith	False	True
813643617	112415334	associatedWith	False	True
813643617	914405870	associatedWith	False	True
1710319105	148241182	associatedWith	False	True
1710319105	754209924	hasCausingCondition	True	True
1710319105	1934475925	hasCausingCondition	True	True
1429535477	2110791639	associatedWith	False	True
1429535477	112415334	associatedWith	False	True
1429535477	914405870	associatedWith	False	True
263852475/unspecified	1381875066	associatedWith	False	True
263852475/unspecified	133673893	associatedWith	False	True
263852475/unspecified	480150735	associatedWith	False	True
263852475/unspecified	286779656	associatedWith	False	True
263852475/unspecified	1153296343	associatedWith	False	True
263852475/other	1381875066	associatedWith	False	True
263852475/other	133673893	associatedWith	False	True
263852475/other	480150735	associatedWith	False	True
263852475/other	286779656	associatedWith	False	True
263852475/other	1153296343	associatedWith	False	True
647582417	1381875066	associatedWith	False	True
647582417	133673893	associatedWith	False	True
647582417	480150735	associatedWith	False	True
647582417	286779656	associatedWith	False	True
647582417	1153296343	associatedWith	False	True
546689346/unspecified	1435254666	associatedWith	False	True
546689346/unspecified	1630407678	associatedWith	False	True
546689346/unspecified	1766440644	associatedWith	False	True
546689346/unspecified	1954798891	associatedWith	False	True
546689346/unspecified	577470983	associatedWith	False	True
546689346/unspecified	21500692	associatedWith	False	True
546689346/unspecified	334423054	associatedWith	False	True
546689346/unspecified	274880002	associatedWith	False	True
546689346/unspecified	1296093776	associatedWith	False	True
546689346/unspecified	868865918	associatedWith	False	True
546689346/unspecified	1218729044	associatedWith	False	True
546689346/unspecified	426429380	associatedWith	False	True
546689346/unspecified	197934298	associatedWith	False	True
546689346/unspecified	1256772020	associatedWith	False	True
546689346/unspecified	1639304259	associatedWith	False	True
546689346/unspecified	1473673350	associatedWith	False	True
546689346/unspecified	30659757	associatedWith	False	True
546689346/unspecified	714000734	associatedWith	False	True
546689346/unspecified	1306203631	associatedWith	False	True
546689346/unspecified	223744320	associatedWith	False	True
546689346/other	1435254666	associatedWith	False	True
546689346/other	1630407678	associatedWith	False	True
546689346/other	1766440644	associatedWith	False	True
546689346/other	1954798891	associatedWith	False	True
546689346/other	577470983	associatedWith	False	True
546689346/other	21500692	associatedWith	False	True
546689346/other	334423054	associatedWith	False	True
546689346/other	274880002	associatedWith	False	True
546689346/other	1296093776	associatedWith	False	True
546689346/other	868865918	associatedWith	False	True
546689346/other	1218729044	associatedWith	False	True
546689346/other	426429380	associatedWith	False	True
546689346/other	197934298	associatedWith	False	True
546689346/other	1256772020	associatedWith	False	True
546689346/other	1639304259	associatedWith	False	True
546689346/other	1473673350	associatedWith	False	True
546689346/other	30659757	associatedWith	False	True
546689346/other	714000734	associatedWith	False	True
546689346/other	1306203631	associatedWith	False	True
546689346/other	223744320	associatedWith	False	True
306103450	1381875066	associatedWith	False	True
306103450	133673893	associatedWith	False	True
306103450	480150735	associatedWith	False	True
306103450	286779656	associatedWith	False	True
306103450	1153296343	associatedWith	False	True
148241182	795022044	hasCausingCondition	True	True
148241182	1365258270	hasCausingCondition	True	True
148241182	1777436789	hasCausingCondition	True	True
148241182	831337417	hasCausingCondition	True	True
148241182	1710319105	hasCausingCondition	True	True
148241182	1468768235	hasCausingCondition	True	True
38433871	1381875066	associatedWith	False	True
38433871	133673893	associatedWith	False	True
38433871	480150735	associatedWith	False	True
38433871	286779656	associatedWith	False	True
38433871	1153296343	associatedWith	False	True
1015017717	1435254666	hasCausingCondition	True	True
1015017717	1630407678	hasCausingCondition	True	True
1015017717	1766440644	hasCausingCondition	True	True
1015017717	1954798891	hasCausingCondition	True	True
1015017717	21500692	hasCausingCondition	True	True
1015017717	1296093776	hasCausingCondition	True	True
1015017717	426429380	hasCausingCondition	True	True
1015017717	1256772020	hasCausingCondition	True	True
1015017717	1639304259	hasCausingCondition	True	True
1015017717	1473673350	hasCausingCondition	True	True
1015017717	30659757	hasCausingCondition	True	True
862469859	1435254666	hasCausingCondition	True	True
862469859	1630407678	hasCausingCondition	True	True
862469859	1766440644	hasCausingCondition	True	True
862469859	1954798891	hasCausingCondition	True	True
862469859	21500692	hasCausingCondition	True	True
862469859	274880002	hasCausingCondition	True	True
862469859	1296093776	hasCausingCondition	True	True
862469859	868865918	hasCausingCondition	True	True
862469859	1218729044	hasCausingCondition	True	True
862469859	426429380	hasCausingCondition	True	True
862469859	197934298	hasCausingCondition	True	True
862469859	1256772020	hasCausingCondition	True	True
862469859	1639304259	hasCausingCondition	True	True
862469859	1473673350	hasCausingCondition	True	True
862469859	30659757	hasCausingCondition	True	True
862469859	577470983	hasCausingCondition	True	True
862469859	1306203631	hasCausingCondition	True	True
862469859	223744320	hasCausingCondition	True	True
1154639776	2110791639	associatedWith	False	True
1154639776	112415334	associatedWith	False	True
1154639776	914405870	associatedWith	False	True
504779294	2110791639	associatedWith	False	True
504779294	112415334	associatedWith	False	True
504779294	914405870	associatedWith	False	True
49873717	2110791639	associatedWith	False	True
49873717	112415334	associatedWith	False	True
49873717	914405870	associatedWith	False	True
1880326300	1358754380	associatedWith	False	True
2057185272	1358754380	associatedWith	False	True
1016273204	1435254666	hasManifestation	False	True
1016273204	1630407678	hasManifestation	False	True
