parent_id	child_id
1397803237	1170575921
1397803237	253529546
1397803237	1525992437
1397803237	118329883
1397803237	734022291
1397803237	1581548100
1397803237	1160623406
1397803237	101115134
1397803237	1683005789
1397803237	1424865353
1397803237	203881550
1397803237	165174233
1397803237	1521910549
1397803237	1788999168
1397803237	1210849378
1397803237	1664269943
1397803237	1611190259
1397803237	1401282234
1397803237	1397803237/unspecified
1397803237	1397803237/other
1397803237	468605135
1965146397	1965146397/other
1965146397	542527938
1965146397	1965146397/unspecified
1965146397	1553463690
1965146397	172957869
1965146397	672974943
1965146397	590831077
1730644960	63858592
1730644960	359348642
1730644960	58868923
1730644960	1345255366
1730644960	1820169460
1730644960	1866592137
1730644960	1730644960/other
1730644960	1730644960/unspecified
81068077	1473114049
81068077	920441900
81068077	81068077/unspecified
81068077	151075161
81068077	1049761831
81068077	81068077/other
1510094736	2119823866
1510094736	1326708572
1510094736	650483154
1510094736	525068797
1510094736	218792925
1510094736	1264526752
1510094736	1874488044
877557231	254013685
877557231	224267797
877557231	877557231/unspecified
877557231	877557231/other
877557231	1193320862
877557231	1919233290
689481271	1965797563
2024456840	2088456351
2024456840	631826564
2024456840	1201727099
2024456840	300740103
2024456840	1930903815
2024456840	1980306606
2024456840	1180849398
2024456840	2024456840/other
2024456840	2024456840/unspecified
49589409	1846518306
49589409	1254916765
49589409	217911841
49589409	756998404
49589409	1125130790
49589409	1009451323
49589409	49589409/other
49589409	49589409/unspecified
49589409	60908067
49589409	158240175
49589409	2113831613
996380633	1252272108
575949163	112329628
1038292737	1038292737/unspecified
1038292737	562388953
1038292737	1832877760
1038292737	323148092
1359329403	138101549
1359329403	934354997
1359329403	1378403680
1359329403	1829607549
1359329403	1854260949
1359329403	1996513332
1359329403	756278911
1359329403	1359329403/unspecified
1359329403	312051047
1359329403	1304946686
1359329403	222136944
1359329403	1202118005
988657115	592562777
988657115	631153919
988657115	1375895174
988657115	931843870
988657115	292232825
988657115	1993680150
988657115	649014905
988657115	1058231555
988657115	17562655
988657115	569175314
988657115	1054910242
1597086636	564806557
1597086636	440010443
388265288	1894082655
151357345	1264934516
151357345	151357345/unspecified
151357345	883900763
151357345	192130563
151357345	151357345/other
533054712	1895278089
533054712	533054712/other
533054712	1887882424
533054712	730479772
533054712	721319964
533054712	1401395930
533054712	729405476
533054712	1145994427
533054712	419739921
533054712	149038202
1397253045	1834683622
1397253045	656931754
1397253045	828658864
602989108	2099645070
602989108	602989108/unspecified
602989108	1824561125
602989108	602989108/other
405565289	106339515
405565289	261282054
405565289	1683919430
405565289	1974996783
