icd_11_id	synonym
590216180	Marcus Gunn Jaw-Winking Syndrome
590216180	Marcus Gunn phenomenon
1272532491	Superior Foville syndrome
613640264	Syndromic nanophthalmos with ADVIRC - [autosomal dominant vitreoretinochoroidopathy]
1175287679	Foville’s fasciculus syndrome
1175287679	Raymond-Foville’s syndrome
1609214113	Hemiplegia alternans superior
1240711744	oculomotor paralysis-cerebellar ataxia syndrome
1240711744	ophthalmoplegia-cerebellar ataxia syndrome
194998466	Double elevator palsy
1081771092	Koerber-Salus-Elschnig syndrome
1081771092	Parinaud’s syndrome
1081771092	Sylvian aqueduct syndrome
1081771092	pretectal syndrome
273818455	Supranuclear paresis of monocular elevation
1636268619	Familial adrenal hypoplasia, miniature type
1636268619	Familial hypoadrenocorticism
1636268619	Hereditary adrenal hypoplasia
1064803315	Intrauterine growth retardation - metaphyseal dysplasia - adrenal hypoplasia congenita - genital anomalies
844518165	46,XX androgen-induced DSD due to maternal adrenal hyperplasia
478178009	Autosomal recessive neonatal adrenoleukodystrophy
478178009	NALD - [neonatal adrenoleukodystrophy]
1005413394	46,XX androgen-induced DSD due to maternal androluteoma
706074605	46,XX androgen-induced DSD of iatrogenic maternal origin
861297039	ACTH - [adrenocorticotropic hormone] resistance
861297039	Hereditary glucocorticoid deficiency
1671007491	drug-induced adrenocortical hypofunction
1671007491	medicament-induced adrenocortical insufficiency
637066944	CMO - [Corticosterone methyl-oxidase] deficiency
637066944	Corticosterone methyl-oxidase deficiency
637066944	FHHA1 - [Familial hyperreninaemic hypoaldosteronism type 1]
637066944	Hereditary hyperreninaemic hypoaldosteronism type 1
172733763	Congenital adrenogenital disorders associated with enzyme deficiency
172733763	congenital adrenal cortical hyperplasia
172733763	congenital adrenal gland hyperplasia
172733763	congenital adrenogenital syndrome
172733763	congenital adrenogenitalism
172733763	congenital female adrenal pseudohermaphroditism
172733763	congenital hyperadrenocorticism
965080089	FHHA2 - [Familial hyperreninaemic hypoaldosteronism type 2]
965080089	Hereditary hyperreninaemic hypoaldosteronism type 2
1721323540	Male pseudohermaphroditism with adrenocortical disorder
151849428	female pseudohermaphroditism with adrenocortical disorder
1105019687	X-linked childhood adrenoleukodystrophy
100169070	Nonhereditary primary hyperaldosteronism
1214673956	X-linked adult-onset adrenomyeloneuropathy
123068585	Iatrogenic Cushing syndrome
123068585	drug-induced Cushing disease
123068585	iatrogenic Cushing disease
123068585	iatrogenic syndrome of excess cortisol
123068585	medicament-induced Cushing syndrome
1834294460	Saccadic (pulse) dysmetria
1969980309	Male infertility with normal virilization due to a systemic disease
474273810	Glisades
300990121	Cushing pseudosyndrome due to alcohol
300990121	alcohol-induced Cushing pseudosyndrome
1893570706	acromegaly and thyroid-ovarian deficiency
965423543	Secondary hypopituitarism
985640780	acromegalic arthritis
985640780	acromegalic arthropathy
985640780	acromegaly with arthropathy
1065421711	Non-acquired pituitary deficiency
1749432547	pituitary hormone deficiency
619635379	Lorain infantilism
619635379	Lorain-Levi dwarfism
583573463	Saccadomania
1281575850	46,XY DSD due to a defect in testicular development
637779994	Square-wave pulses, >0.5 degrees
243268498	Ambiguous genitalia - normal Müllerian development
697796373	Persistent Müllerian derivatives
1017191805	Familial gonadotropin-independent male-limited sexual precocity
1017191805	Idiopathic male luteinising hormone-independent sexual precocity
1017191805	Male limited precocious puberty
1017191805	familial testotoxicosis
1229357339	Secondary hypoparathyroidism due to impaired parathormon secretion
1079633828	Hereditary isolated hypoparathyroidism
1271422188	AHO - [Albright hereditary osteodystrophy]
1271422188	Albright hereditary osteodystrophy, classical type
245649135	AHO - [Albright hereditary osteodystrophy] PPHP - [pseudopseudohypoparathyroidism]
245649135	Albright hereditary osteodystrophy - pseudopseudohypoparathyroidism
1186866066	Hereditary primary hyperparathyroidism
1593681770	Non-hereditary primary hyperparathyroidism
111150122	Brown tumour
111150122	fibro-osteoclasia
111150122	fibrous osteodystrophy
111150122	osteitis fibrosa cystica
111150122	osteitis fibrosa cystica generalisata
111150122	osteodystrophia fibrosa
900488632	Congenital iodine-deficiency hypothyroidism NOS
900488632	congenital iodine-deficiency syndrome
900488632	fetal iodine deficiency syndrome
1156056623	Goitre deafness
1156056623	goitre-deafness syndrome
1756727158	Congenital atrophy of thyroid
1756727158	aplasia of thyroid
1756727158	congenital hypothyroidism without goitre
1756727158	congenital subthyroidism
1756727158	congenital thyroid aplasia
1756727158	congenital thyroid atrophy
1756727158	congenital thyroid gland insufficiency
1756727158	congenital thyroid insufficiency
1756727158	thyroid atrophy with cretinism
999187106	hypothyroidism, primary or NOS
1878410271	hypothyroid coma
1878410271	myxoedematous coma
234769120	congenital diffuse goitre
234769120	congenital diffuse struma
234769120	congenital goitre NOS
234769120	congenital hypothyroidism with diffuse goitre
234769120	congenital nontoxic goitre
234769120	congenital nontoxic parenchymatous goitre
234769120	congenital parenchymatous goitre
234769120	congenital parenchymatous struma
234769120	congenital plunging goitre
234769120	congenital struma
234769120	congenital substernal goitre
234769120	goitrous cretin
234769120	neonatal struma
1315709319	ophthalmic Graves disease
1315709319	thyroid-associated ophthalmopathy
1292923779	cardiothyreosis
1976233931	Iodine-deficiency-related nodular goitre
1976233931	iodine-deficiency multinodular goitre
1976233931	iodine-deficiency-related multinodular endemic goitre
1044853294	TSH - [thyroid stimulating hormone] hypersecretion
1044853294	hypersecretion of thyroid stimulating hormone
1044853294	increased blood thyroid stimulating hormone
1044853294	overproduction of TSH - [thyroid stimulating hormone]
276898399	Iodine-deficiency-related diffuse endemic goitre
276898399	iodine deficiency goitre
276898399	iodine-deficiency struma
972507934	autoimmune lymphocytic chronic thyroiditis
972507934	chronic lymphadenoid thyroiditis
972507934	chronic lymphocytic thyroiditis
972507934	goitre lymphomatosa
972507934	hashimoto disease
972507934	hashimoto hypothyroidism
972507934	hashimoto struma
972507934	hashimoto thyrotoxicosis
972507934	hashitoxicosis
972507934	hyperthyroidism with Hashimoto disease
972507934	lymphadenoid goitre
972507934	lymphadenoid struma
972507934	lymphocytic thyroiditis
972507934	lymphoid thyroiditis
972507934	lymphomatous thyroiditis
972507934	struma lymphomatosa
972507934	struma lymphomatosis
972507934	thyrotoxicosis due to Hashimoto thyroiditis
185382638	diffuse colloid nontoxic goitre
185382638	diffuse colloid nontoxic struma
185382638	nontoxic colloid goitre
27808620	thyrotropin hypersecretion
1476950169	silent thyroiditis
1420160451	suppurative thyroiditis
727171381	Familial hyperthyroidism due to mutations in TSH receptor
727171381	Familial thyrotoxicosis due to mutations in TSH receptor
727171381	Hereditary thyrotoxicosis due to mutations in TSH receptor
347282868	thyroid gland abscess
491917923	struma fibrosa thyroid
1269078457	alimentary obesity
1269078457	nutritional obesity
1269078457	obesity due to excess calories
1269078457	overalimentation obesity
1047428478	extreme obesity
1047428478	obesity class 3
1047428478	obesity class III
829767224	glandular obesity
829767224	obesity of endocrine origin
1664144906	pre-obesity
1613075871	obesity class 2
1613075871	obesity class II
885246206	Burnett syndrome
885246206	Calcium excess
885246206	elevated serum calcium
885246206	hypercalcaemic crisis
885246206	hypercalcaemic syndrome
885246206	milk-alkali syndrome
327886122	obesity class I
1834982539	deficiency of B-complex components
1834982539	deficiency of vitamin B
1834982539	group B vitamin deficiency
1834982539	vitamin B deficiency NOS
1834982539	vitamin B-complex deficiency
149507540	disturbance of constituents of food intake
1607538952	intermediate form severe protein-calorie malnutrition
1607538952	severe calorie deficiency with marasmus and kwashiorkor
143185755	hyperzincaemia
787436589	medicament-induced obesity
787436589	obesity due to drug
787436589	obesity due to medication
699767035	multiple avitaminosis
544922775	Xerophthalmia NOS
544922775	xerophthalmia
1465667896	hyperalimentation of Vitamin A
840408238	aurantiasis
840408238	aurantiasis cutis
840408238	carotene excess
840408238	carotene pigmentation of skin
840408238	carotenemia
840408238	carotinosis
840408238	carotinosis cutis
840408238	hypercarotinaemia
602997191	vitamin D hyperalimentation
1545492067	nutritional marasmus in children
1753713002	beriberi heart disease
1753713002	cardiac beriberi
1753713002	cardiovascular beriberi
1336749698	Purpura and bleeding due to scurvy
1336749698	Purpura and bleeding due to vitamin C deficiency
428071867	Korsakoff disease
428071867	Korsakoff psychosis
1360335041	Encephalopathy due to vitamin B1 deficiency
1360335041	Wernicke disease
1360335041	Wernicke syndrome
131525682	dietary calcium deficiency
114764265	cretinism
114764265	endemic cretinism NOS
114764265	sporadic cretinism
1307765114	Keshan disease
1307765114	Keshan disorder
151381747	DIDMOAD - [Diabetes insipidus, diabetes mellitus, optic atrophy, and deafness] syndrome
151381747	Diabetes insipidus, diabetes mellitus, optic atrophy, and deafness
2068585355	Dunnigan syndrome
2068585355	FPLD2 - [Familial partial lipodystrophy type 2]
2068585355	Familial partial lipodystrophy type 2
1893572805	Diabetes - hypogonadism - deafness - intellectual deficit
1893572805	WSS - [Woodhouse-Sakati syndrome]
2096915129	Multiple epiphyseal dysplasia with early-onset diabetes mellitus
2133824111	Mitochondrial diabetes
865415616	ectopic hyperinsulinaemia
865415616	ectopic hyperinsulinism
865415616	tumour-induced hyperinsulinemia
2042807932	FPLD3 - [Familial partial lipodystrophy type 3]
2042807932	Familial partial lipodystrophy type 3
380352762	lichtheim's disease
380352762	vitamin b12 deficiency disease of spinal cord
1790224502	FPLD1 - [Familial partial lipodystrophy type 1]
1790224502	Familial partial lipodystrophy type 1
1918279014	LADA - [Latent autoimmune diabetes in adults]
1918279014	SPIDDM - [Slowly progressive insulin-dependent diabetes mellitus]
1918279014	slowly progressive insulin-dependent diabetes mellitus
110246821	AREDS - [age-related eye disease study] category 2
110246821	Early AMD - [age-related macular degeneration]
110246821	medium drusen (>63µm and <125µm) or AMD pigmentary abnormalities
574366657	advanced age-related macular degeneration
639168546	nonexudative senile macular degeneration of retina
639168546	nonexudative senile macular retinal degeneration
1226574342	advanced atrophic age related macular degeneration
1226574342	advanced dry AMD - [age-related macular degeneration]
1226574342	advanced dry age-related macular degeneration
179567065	AREDS - [age-related eye disease study] category 3
179567065	Intermediate AMD - [age-related macular degeneration]
179567065	Large drusen (>=125µm), and/or any AMD pigmentary abnormalities
540530695	DKA - [diabetic ketoacidosis] NOS
540530695	DKA - [diabetic ketoacidosis] without coma
540530695	Diabetic ketoacidosis NOS
939674472	DKA - [diabetic ketoacidosis] with coma
180417384	Vitelliform macular dystrophy
1322661241	hyperglycaemic hyperosmolar state NOS
692231715	EMD - [exudative macular degeneration]
692231715	advanced exudative AMD - [age-related macular degeneration]
692231715	advanced exudative age-related macular degeneration
692231715	advanced neovascular age related macular degeneration
692231715	advanced wet AMD - [age-related macular degeneration]
692231715	exudative age-related macular degeneration
692231715	exudative macular degeneration
692231715	exudative senile macular retinal degeneration
692231715	neovascular age-related macular degeneration
692231715	subretinal neovascularization of macula
692231715	wet senile macular degeneration
1588881145	Sensenbrenner syndrome
1796958395	hyperosmotic coma
1690038580	FFM - [fundus flavimaculatus]
1690038580	Fundus flavimaculatus
23809728	brittle DM - [diabetes mellitus]
23809728	brittle IDDM - [insulin dependent diabetes mellitus]
23809728	brittle type 1 diabetes mellites
23809728	labile diabetes
751981926	full thickness macular hole NOS
587494652	CSNB - [congenital stationary night blindness]
315493536	CMV retinitis - [cytomegaloviral retinitis]
2074506458	X-linked retinoschisis
2074506458	XLRS - [X-linked retinoschisis]
2046451843	ophthalmic embolism NOS
467680911	preretinal fibrosis
1908429642	PVR- [proliferative vitreoretinopathy]
1908429642	retinitis proliferans
290885874	Bornholm eye disease
1116345240	diabetic macular oedema apparently present
262234171	hole in retina
262234171	retinal hole
262234171	retinal round hole
348602398	Diabetes mellitus, independent of type with proliferative retinopathy
613330234	CRAO - [central retinal artery occlusion]
613330234	central retinal artery obstruction
703394211	Stage 3, Extraretinal Fibrovascular Proliferation
684055088	diabetic macular oedema apparently absent
207988256	Retinal microembolism
1398607571	Stage 5, Total Retinal Detachment
764502123	hypertensive retinopathy, Stage 2
2113917575	Proliferative vitreo-retinopathy with retinal detachment
2113917575	traction detachment of retina, unspecified eye
1647311915	hypertensive retinopathy, Stage 3
1203242688	Stage 4, Partial Retinal Detachment
615324153	hypertensive retinopathy, Stage 1
634205151	Stage 2, Ridge
820075471	retinal vein occlusion, incipient
1834594589	retinal vein occlusion, tributary
1834594589	venous retinal tributary occlusion
1834594589	venous tributary occlusion of retina
356977667	retinal vein occlusion, partial
515119598	dialysis of retina
515119598	retinal dialysis
1984805551	Stage 1, Demarcation Line
1846427223	hypertensive retinopathy, Stage 4
1146548497	retinal vein occlusion, central
1187317185	retina thrombosis
1187317185	thrombosis of retinal vein
463675102	neovascularisation of retina
88912092	retinal varix
2129187656	miliary aneurysms of retina
2129187656	retinal aneurysm
2041253923	background retinopathy NOS
569224266	retinal periphlebitis
179726089	angioid streaks
179726089	angioid streaks of choroid
179726089	angioid streaks of the retina
179726089	retinal angioid streaks
332813459	Blessig cysts
332813459	Iwanoff cysts
332813459	microcystoid retinal degeneration
234202212	cellophane maculopathy
234202212	epiretinal membrane
234202212	macular membrane
234202212	macular pucker
234202212	macular puckering of retina
234202212	macular retinal puckering
80797147	RPD - [reticular pseudodrusen]
80797147	SDD - [subretinal drusenoid deposits]
1736115308	lattice degeneration
1736115308	lattice retinal degeneration
1736115308	palisade degeneration of retina
471021833	cystic macular degeneration
1889317154	toxic degeneration of macula of retina
1889317154	toxic maculopathy of retina
1846866460	macular cyst
1846866460	macular retinal cyst
1639718137	sympathetic ophthalmitis
1400807166	vitreous strand
1735024561	Autosomal recessive Stickler syndrome
919746029	tb intermediate uveitis
919746029	tuberculous intermediate uveitis
44503513	PEX7 deficiency
44503513	PTS2 receptor deficiency
44503513	RCDP1 - [rhizomelic chondrodysplasia punctata type 1]
179969811	Isolated DHAP-AT deficiency
179969811	Isolated dihydroxyacetone phosphate acyltransferase deficiency
179969811	RCDP type 2 - [rhizomelic chondrodysplasia punctata type 2]
110878063	Isolated alkyl DHAP synthase deficiency
110878063	Isolated alkyl dihydroxyacetone phosphate synthase deficiency
110878063	RCDP type 3 - [rhizomelic chondrodysplasia punctata type 3]
66996647	Alpha-galactosidase A deficiency
66996647	Anderson-Fabry disease
66996647	Ceramide trihexosidase deficiency
66996647	Fabry disease X-linked
597963317	Sialolipidosis
1055252392	HMSN 4 - [Hereditary motor and sensory neuropathy type 4]
1055252392	Hereditary motor and sensory neuropathy type 4
1055252392	Heredoataxia hemeralopica polyneuritiformis
1055252392	Phytanic acid oxidase deficiency
1055252392	Phytanic acid storage disease
1055252392	Refsum-Thiebaut disease
398872780	Sphingomyelinase deficiency
1923566939	Acid beta-glucosidase deficiency
1923566939	Cerebroside lipidosis syndrome
1923566939	Glucocerebrosidase deficiency
1923566939	Glucocerebrosidosis
1923566939	Glucosylceramide beta-glucosidase deficiency
122136943	Ceramidase deficiency
122136943	Disseminated lipogranulomatosis
122136943	Farber lipogranulomatosis
381622932	Acid esterase deficiency
381622932	LAL-D -[lysosomal acid lipase deficiency]
927825451	Pseudo-neonatal adrenoleukodystrophy
927825451	Pseudoadrenoleukodystrophy
996981847	Bifunctional enzyme deficiency
2047948460	Ataxia with lactic acidosis type II
1180782913	nutritional hypoproteinaemia
1124597954	Ataxia with lactic acidosis
1124597954	PDC - [Pyruvate dehydrogenase complex] deficiency
1124597954	ataxia with lactic acidosis 1
1124597954	ataxia with lactic acidosis 2
1124597954	pyruvate dehydrogenase deficiency
1350463176	PEPCK - [Phosphoenolpyruvate carboxykinase] deficiency
848083807	Austin disease
848083807	Juvenile sulfatidose, Austin type
848083807	Multiple sulfatase deficiency
154329034	French type sialuria
1208619155	X-linked creatine deficiency syndrome
1208619155	X-linked intellectual deficit - seizures - short stature - midface hypoplasia
1539226250	Alpha-L-iduronidase deficiency
1539226250	Gargoylism
1539226250	Lipochondrodystrophy
1539226250	MPS1 - [Mucopolysaccharidosis type 1]
1539226250	dysostosis multiplex
1539226250	dysostosis multiplex syndrome
1539226250	l-iduronidase deficiency
1811642217	Cerebral creatine deficiency
1811642217	GAMT - [guanidinoacetate methyltransferase] deficiency
172326564	Greenfield's disease (metachromatic leukodystrophy)
1742386453	AGAT - [Arginine glycine amidinotransferase] deficiency
935370911	Combined prosaposin deficiency
22670425	Sengers syndrome
1817428569	Finnish type sialuria
1817428569	Salla disease
1056274204	Hunter syndrome
1056274204	Iduronate 2-sulfatase deficiency
1056274204	MPS2 - [mucopolysaccharidosis 2]
1056274204	iduronate 2-sulphatase deficiency
1056274204	iduronate sulfatase deficiency
1056274204	iduronate sulphatase deficiency
1056274204	sulfo-iduronate sulfatase deficiency
1056274204	sulfoiduronidate sulfatase deficiency
1056274204	sulpho-iduronate sulphatase deficiency
1056274204	sulphoiduronidate sulphatase deficiency
952591271	Hyaluronidase deficiency
952591271	Natowicz syndrome
1288379621	ARSB - [Arylsulfatase B] deficiency
1288379621	Arylsulfatase B deficiency
1288379621	Maroteaux-Lamy syndrome
1288379621	N-acetylgalactosamine 4-sulfatase deficiency
2078241550	Galactosamine-6-sulfatase deficiency
2078241550	Morquio syndrome
2078241550	Morquio-Brailsford disease
1477250013	Acetyl-CoA alpha-glucosaminide-N-acetyl transferase deficiency
1477250013	N-acetyl-alpha-glucosaminidase sulfamidase deficiency
1477250013	N-acetyl-glucosamine-6-sulfate sulfatase deficiency
1477250013	Sanfilippo syndrome
670455494	OXPHOS - [oxidative phosphorylation] diseases due to unspecified DNA anomalies
670455494	Respiratory chain deficiencies with no known genetic basis
1563668250	Beta-glucuronidase deficiency
1563668250	Sly disease
1563668250	Sly syndrome
1424131741	OXPHOS - [oxidative phosphorylation] diseases due to nDNA anomalies
1424131741	Respiratory chain disorders caused by mutations of nuclear DNA
1403457085	OXPHOS - [oxidative phosphorylation] diseases due to mtDNA anomalies
1403457085	Respiratory chain disorders caused by mutations of mtDNA
1251664337	CoQ10 deficiency
672871576	Infantile subacute necrotizing encephalopathy
672871576	Leigh disease
672871576	Subacute necrotising encephalopathy
672871576	subacute necrotising encephalomyelopathy
1159345506	mtDNA depletion syndrome
1956939722	CLN10 disease
1956939722	Cathepsin D deficiency
1800046191	cerebral lipidosis
1800046191	cerebrum lipidosis
2006187313	Amish infantile epilepsy
2006187313	GM3 synthase deficiency
2006187313	Infantile-onset symptomatic epilepsy syndrome - developmental stagnation - blindness
1716107919	Batten-Mayou disease
1716107919	Batten-Mayou syndrome
1716107919	Batten-Spielmeyer-Vogt disease
1716107919	Juvenile NCL - [neuronal ceroid lipofuscinosis]
1716107919	Lysosomal transmembrane CLN3 protein deficiency
1716107919	Spielmeyer-Vogt disease
1716107919	Spielmeyer-Vogt type neuronal ceroid lipofuscinosis
1716107919	amaurotic idiocy early juvenile type
1716107919	amaurotic idiocy juvenile type
1951173236	PIGM deficiency
780506966	Fumaric aciduria
1529318668	CLN8 disease, Northern epilepsy variant
1529318668	Northern epilepsy
1529318668	Progressive epilepsy-intellectual deficit, Finnish type
1529318668	Variant late infantile neuronal ceroid lipofuscinosis
641209188	Congenital NCL - [neuronal ceroid lipofuscinosis]
1273268933	2-oxoglutarate deficiency
1273268933	Oxoglutaric aciduria
797123687	Hagberg-Santavuori disease
797123687	Infantile NCL - [neuronal ceroid lipofuscinosis]
797123687	Lysosomal palmitoyl protein thioesterase deficiency
797123687	Santavuori disease
797123687	Santavuori-Haltia disease
797123687	infantile amaurotic familial disease
797123687	infantile cerebral lipidosis
1460031344	Adult NCL - [neuronal ceroid lipofuscinosis]
1460031344	Kufs disease
1460031344	Kufs type neuronal ceroid lipofuscinosis
1460031344	adult-type amaurotic idiocy
1512138529	NLSDM - [Neutral lipid storage myopathy]
1512138529	Neutral lipid storage disease with myopathy without ichthyosis
1923920542	Bielschowsky Jansky amaurotic idiocy
1923920542	Bielschowsky Jansky amaurotic idiot
1923920542	Bielschowsky Jansky type neuronal ceroid lipofuscinosis
1923920542	Bielschowsky disease
1923920542	Dollinger-Bielschowsky syndrome
1923920542	Dollinger-Bielschowsky type neuronal ceroid lipofuscinosis
1923920542	Jansky-Bielschowsky disease
1923920542	LINCL - [late infantile neuronal ceroid lipofuscinosis]
1923920542	Lysosomal pepstatin-insensitive peptidase deficiency
1923920542	amaurotic idiocy late infantile type
1923920542	infantile cerebrum lipidosis
1923920542	late familial amaurotic idiocy
690728790	NLSDI - [Neutral lipid storage disease with ichthyosis]
690728790	Neutral lipid storage disease with ichthyosis
1901733714	Hypersarcosinaemia
1901733714	Sarcosin dehydrogenase complex deficiency
1901733714	Sarcosine dehydrogenase deficiency
1739985468	D-glycerate kinase deficiency
1739985468	D-glyceric aciduria
1491869639	Glycine cleavage deficiency
1491869639	NKH - [non-ketotic hyperglycinaemia]
1491869639	Non-ketotic hyperglycinaemia
1491869639	nonketotic hyperglycinaemia
1761652827	Homogentisate 1,2-dioxygenase deficiency
1761652827	Homogentisic acid oxidase deficiency
1761652827	Ochronosis
1761652827	alcaptonuria
1761652827	deficiency of homogentisate oxygenase
1761652827	deficiency of homogentisicase
1761652827	homogentisicaciduria
745316952	4-hydroxyphenylpyruvate dioxygenase deficiency
745316952	4-hydroxyphenylpyruvic acid oxydase deficiency
1900229795	Hepatic tyrosine aminotransferase deficiency
1900229795	Keratosis palmoplantaris - corneal dystrophy
1900229795	Oculocutaneous tyrosinaemia
1900229795	Richner-Hanhart syndrome
1900229795	Tyrosine transaminase deficiency
786595759	4-HPPD deficiency
786595759	4-alpha-hydroxyphenylpyruvate hydroxylase deficiency
786595759	4-hydroxyphenylpyruvic acid dioxygenase deficiency
2029519782	Fumarylacetoacetase deficiency
2029519782	Hepatorenal tyrosinaemia
2029519782	Hypertyrosinaemia
2029519782	Tyrosinaemia
2029519782	Tyrosinosis
1389256016	CDG - [Congenital disorder of glycosylation] syndrome type 1O
1389256016	Carbohydrate deficient glycoprotein syndrome type 1O
1389256016	Congenital disorder of glycosylation type 1O
210449818	CDG - [Congenital disorder of glycosylation] syndrome type 1N
210449818	Man5GlcNAc2-PP-Dol flippase deficiency
210449818	RTF1-CDG
341814458	TUSC3-CDG
409877897	CDG - [[Congenital disorder of glycosylation] syndrome type 1J
409877897	Carbohydrate deficient glycoprotein syndrome type 1J
409877897	Congenital disorder of glycosylation type 1J
409877897	UDP-GlcNAc: Dol-P-GlcNac-P transferase deficiency
1085704398	Transient neonatal tyrosinaemia
1085704398	Transient tyrosinaemia of the newborn
1085704398	Tyrosine oxidase temporary deficiency
1085343875	CDG - [Congenital disorder of glycosylation] syndrome type 1P
1085343875	Carbohydrate deficient glycoprotein syndrome type 1P
1085343875	Congenital disorder of glycosylation type 1P
1699521762	CDG - [Congenital disorder of glycosylation] syndrome type 1D
1699521762	Carbohydrate deficient glycoprotein syndrome type 1D
1699521762	Congenital disorder of glycosylation type 1D
1699521762	Dol-P-Man: Man5-GlcNAc2-P-P-Dol mannosyltransferase deficiency
603963810	CDG - [Congenital disorder of glycosylation] syndrome type 1C
603963810	Carbohydrate deficient glycoprotein syndrome type 1C
603963810	Congenital disorder of glycosylation type 1C
603963810	Dol-P-Glc: Man9-GlcNAc2-P-P-Dol glucosyltransferase deficiency
2080284881	Congenital disorder of glycosylation due to steroid 5-alpha-reductase type 3 deficiency
2080284881	Intellectual deficit - cataract - coloboma - kyphosis
2080284881	Intellectual deficit, Kahrizi type
2080284881	Kahrizi syndrome
2080284881	SRD5A3-CDG
1208668939	Autosomal recessive DRD - [dopa-responsive dystonia]
1208668939	Autosomal recessive Segawa syndrome
160861812	CDG - [Congenital disorder of glycosylation] syndrome type 1G
160861812	Carbohydrate deficient glycoprotein syndrome type 1G
160861812	Congenital disorder of glycosylation type 1G
160861812	Dol-P-Man: Man7-GlcNAc2-P-P-Dol mannosyltransferase deficiency
836240672	CDG - [[Congenital disorder of glycosylation] syndrome type 1K
836240672	Carbohydrate deficient glycoprotein syndrome type 1K
836240672	Congenital disorder of glycosylation type 1K
836240672	Dol-P-Man: GlcNAc2-P-P-Dol mannosyltransferase deficiency
491821390	CDG - [Congenital disorder of glycosylation] syndrome type 1A
491821390	Carbohydrate deficient glycoprotein syndrome type 1A
491821390	Congenital disorder of glycosylation type 1A
1168847652	Albino
1168847652	OCA1A - [Oculocutaneous albinism type 1A]
1168847652	Tyrosinase-negative oculocutaneous albinism
959745817	CDG - [Congenital disorder of glycosylation] syndrome type 2B
959745817	Carbohydrate deficient glycoprotein syndrome type 2B
959745817	Congenital disorder of glycosylation type 2B
1768777374	CDG - [Congenital disorder of glycosylation] syndrome type 1I
1768777374	Carbohydrate deficient glycoprotein syndrome 1I
1768777374	Congenital disorder of glycosylation 1I
1768777374	Dol-P-Man: Man1-GlcNAc2-P-P-Dol mannosyltransferase deficiency
1215141359	Hypertryptophanemia
1215141359	Tryptophanuria
2996593	CDG - [[Congenital disorder of glycosylation] syndrome type 1L
2996593	Carbohydrate deficient glycoprotein syndrome type 1L
2996593	Congenital disorder of glycosylation type 1L
2996593	Dol-P-Man: Man6 and Man8-GlcNAc2-P-P-Dol mannosyltransferase deficiency
1145853843	Kynureninase deficiency
1145853843	Xanthurenic aciduria
650208613	CDG - [[Congenital disorder of glycosylation] syndrome type 2A
650208613	Carbohydrate deficient glycoprotein syndrome type 2A
650208613	Congenital disorder of glycosylation type 2A
803079134	CDG - [Congenital disorder of glycosylation] syndrome type 1B
803079134	Carbohydrate deficient glycoprotein syndrome type 1B
803079134	Congenital disorder of glycosylation type 1B
803079134	SLSJ - [Saguenay-Lac-Saint-Jean] syndrome
803079134	Saguenay-Lac-Saint-Jean syndrome
1039779684	CDG - [[Congenital disorder of glycosylation] syndrome type 1H
1039779684	Carbohydrate deficient glycoprotein syndrome 1H
1039779684	Congenital disorder of glycosylation type 1H
1039779684	Dol-P-Glc: Glc1-Man9-GlcNAc2-P-P-Dol glucosyltransferase deficiency
1592319293	Congenital disorder of glycosylation type 1t
1592319293	PGM1-CDG - [Phosphoglucomutase-1 deficiency]
1233842528	OCA1B - [Oculocutaneous albinism type 1B]
1167147004	Generalised gyrate choroid atrophy
1167147004	HOGA - [hyperornithinaemia - gyrate atrophy of choroid and retina]
1167147004	OAT - [ornithine oxo-acid aminotransferase] deficiency
1167147004	OKT - [ornithine ketoacid transaminase] deficiency
1167147004	Ornithinaemia
1167147004	Ornithine aminotransferase deficiency
1167147004	Ornithine keto-acid transaminase deficiency
1167147004	Ornithine oxo-acid aminotransferase deficiency
1167147004	ornithine-oxo-acid amino acid transferase deficiency
1193271821	HHH - [Hyperornithinaemia-hyperammonaemia-homocitrullinuria] syndrome
1193271821	Triple H syndrome
2086182172	CDG - [Congenital disorder of glycosylation] syndrome type 1F
2086182172	Carbohydrate deficient glycoprotein syndrome type 1F
2086182172	Congenital disorder of glycosylation type 1F
2086182172	Lec35 deficiency
1822444026	OCT - [Ornithine carbamyltransferase] deficiency
1822444026	Ornithine carbamyltransferase deficiency
1822444026	Ornithine transcarbamoylase deficiency
1822444026	Ornithine transcarbamylase deficiency
561449953	CDG - [Congenital disorder of glycosylation] syndrome type 1E
561449953	Carbohydrate deficient glycoprotein syndrome type 1E
561449953	Congenital disorder of glycosylation type 1E
561449953	GDP-Man: Dol-P-mannosyltransferase deficiency
2074850874	Glutathionuria
589223356	5-oxoprolinase deficiency
431935004	CDG - [Congenital disorder of glycosylation] syndrome type 1M
431935004	Carbohydrate deficient glycoprotein syndrome type 1M
431935004	Congenital disorder of glycosylation type 1M
431935004	Hypotonia or ichthyosis due to dolichol phosphate deficiency
480474610	CDG - [Congenital disorder of glycosylation] syndrome type 2F
480474610	Carbohydrate deficient glycoprotein syndrome type 2F
480474610	Congenital disorder of glycosylation type 2F
61773927	Encephalopathy due to urocanase deficiency
61773927	Urocanase deficiency
61773927	Urocanate hydratase deficiency
261052955	Histidase deficiency
261052955	Histidine ammonia-lyase deficiency
261052955	Histidinuria
1210469497	Neurometabolic disorder due to serine deficiency
439383288	Argininosuccinase deficiency
